sub_num,trial,block,task,is_practice,category,image,texture,duration,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
115,1,0,categorization,1,bathroom,SHINEd_bathroom_practice1.tif,111,0.0666666666666667,0.0666666666666667,1.21666666666667,1212641.0561465,1212641.9470439,74,NaN,1212641.126562,1212641.193926,1212641.9632168,1212643.1782703,NaN,NaN
115,2,0,categorization,1,bathroom,SHINEd_bathroom_practice5.tif,115,0.0666666666666667,0.0666666666666667,1.36666666666667,1212643.1892323,1212644.3650134,74,NaN,1212643.2589331,1212643.3254109,1212644.3721026,1212645.7371647,NaN,NaN
115,3,0,categorization,1,kitchen,SHINEd_kitchen_practice1.tif,116,0.0666666666666667,0.0666666666666667,1.85,1212645.7462022,1212646.6595027,70,NaN,1212645.8160096,1212645.8822391,1212646.6646516,1212648.5130399,NaN,NaN
115,4,0,categorization,1,bathroom,SHINEd_bathroom_practice4.tif,114,0.0666666666666667,0.0666666666666667,1.55,1212648.5180491,1212649.2602733,74,NaN,1212648.588264,1212648.6536285,1212649.2652519,1212650.8136278,NaN,NaN
115,5,0,categorization,1,bathroom,SHINEd_bathroom_practice2.tif,112,0.0666666666666667,0.0666666666666667,1.48333333333333,1212650.8189949,1212653.0914867,70,NaN,1212650.8884858,1212650.9549765,1212653.0983233,1212654.5801486,NaN,NaN
115,6,0,categorization,1,kitchen,SHINEd_kitchen_practice3.tif,118,0.0666666666666667,0.0666666666666667,1.15,1212654.5862735,1212655.3166283,70,NaN,1212654.6556107,1212654.7218428,1212655.3212366,1212656.4695742,NaN,NaN
115,7,0,categorization,1,kitchen,SHINEd_kitchen_practice2.tif,117,0.0666666666666667,0.0666666666666667,0.733333333333333,1212656.4742673,1212657.4203808,70,NaN,1212656.543566,1212656.6100167,1212657.4250689,1212658.1567417,NaN,NaN
115,8,0,categorization,1,kitchen,SHINEd_kitchen_practice4.tif,119,0.0666666666666667,0.0666666666666667,1.6,1212658.1611291,1212658.9394604,70,NaN,1212658.2303376,1212658.2967315,1212658.9445574,1212660.5428949,NaN,NaN
115,9,0,categorization,1,kitchen,SHINEd_kitchen_practice5.tif,120,0.0666666666666667,0.0666666666666667,0.716666666666667,1212660.5475609,1212661.5571258,70,NaN,1212660.6166916,1212660.6830617,1212661.5623875,1212662.2773913,NaN,NaN
115,10,0,categorization,1,bathroom,SHINEd_bathroom_practice3.tif,113,0.0666666666666667,0.0666666666666667,1.21666666666667,1212662.2819949,1212663.5881929,74,NaN,1212662.3512776,1212662.4175635,1212663.592373,1212664.8073793,NaN,NaN
