sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end
103,1,4,categorization,0,bathroom,SHINEd_sun_anhioqovhscjqqwb.tif,39,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.833333333333333,436857.4180185,436858.3955366,74,436857.4558858,436857.4899404,436857.5718851,436858.4011133,436859.2327836
103,2,4,categorization,0,bathroom,SHINEd_sun_acsgbuurtwghzjel.tif,21,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.66666666666667,436859.2385656,436860.0092998,74,436859.2757056,436859.3101228,436859.3925074,436860.014912,436861.6799184
103,3,4,categorization,0,bathroom,SHINEd_sun_aamrfepkhweyewue.tif,13,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.35,436861.6861852,436862.8087536,70,436861.7232209,436861.7577069,436861.8414462,436862.8154583,436864.1637966
103,4,4,categorization,0,kitchen,SHINEd_sun_abrcnpqqhmjwekyf.tif,70,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.95,436864.1695116,436864.8563303,70,436864.2062735,436864.2427247,436864.3238051,436864.8668933,436865.8152301
103,5,4,categorization,0,bathroom,SHINEd_sun_aavhrsfjbserjtht.tif,15,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.7,436865.8212112,436866.5387102,70,436865.8628513,436865.8943035,436865.9748246,436866.546802,436867.2451395
103,6,4,categorization,0,bathroom,SHINEd_sun_abtukhmkjdzyfxhr.tif,18,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.73333333333333,436867.2512493,436867.9776523,74,436867.2909177,436867.322546,436867.4046948,436867.9833523,436869.7150239
103,7,4,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.05,436869.7210325,436871.3457816,70,436869.7584202,436869.7926684,436869.8749862,436871.3514366,436872.3997747
103,8,4,categorization,0,bathroom,SHINEd_sun_abtukhmkjdzyfxhr.tif,18,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.866666666666667,436872.4064465,436873.0429471,74,436872.4437139,436872.4780744,436872.5611707,436873.048587,436873.9135923
103,9,4,categorization,0,bathroom,SHINEd_sun_auzqhkafidnkrwmo.tif,54,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.983333333333333,436873.9195712,436874.8407949,74,436873.9568453,436873.9914759,436874.0752823,436874.846693,436875.8283661
103,10,4,categorization,0,bathroom,SHINEd_sun_amzlamotzwfkwjco.tif,38,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.9,436875.8344833,436877.5047621,74,436875.872129,436875.9057426,436875.9908902,436877.5134209,436878.4117596
