sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end
102,1,1,categorization,0,kitchen,SHINEd_sun_aeikbkmhphqzxdkv.tif,79,0.0166666666666667,0.0333333333333333,0.0833333333333333,1.16666666666667,431848.766211,431849.6352687,74,431848.7871755,431848.8210836,431848.904506,431849.641895,431850.8069126
102,2,1,categorization,0,bathroom,SHINEd_sun_apeeialkgkuxddgh.tif,44,0.0166666666666667,0.0333333333333333,0.0833333333333333,1.1,431850.8138895,431851.6831886,74,431850.8358037,431850.8704367,431850.9515971,431851.6903361,431852.7886747
102,3,1,categorization,0,kitchen,SHINEd_sun_abrcnpqqhmjwekyf.tif,70,0.0166666666666667,0.0333333333333333,0.0833333333333333,1,431852.7953315,431853.6848738,74,431852.8159779,431852.8517891,431852.932214,431853.6907951,431854.689134
102,4,1,categorization,0,kitchen,SHINEd_sun_admlmbcdswaszruo.tif,76,0.0166666666666667,0.0333333333333333,0.0833333333333333,1.01666666666667,431854.6970696,431855.6760388,74,431854.7178538,431854.7538104,431854.8340158,431855.6819104,431856.696915
102,5,1,categorization,0,kitchen,SHINEd_sun_ahvszpwjtodgwusx.tif,91,0.0166666666666667,0.0333333333333333,0.0833333333333333,1.38333333333333,431856.7047537,431857.7165782,74,431856.725604,431856.7601495,431856.8416225,431857.7237687,431859.1054402
102,6,1,categorization,0,kitchen,SHINEd_sun_axyyrmzcupyhlivc.tif,109,0.0166666666666667,0.0333333333333333,0.0833333333333333,1.96666666666667,431859.111907,431860.3068605,74,431859.1326511,431859.1668237,431859.2489873,431860.3166758,431862.2816817
102,7,1,categorization,0,bathroom,SHINEd_sun_axyrejkiiaqiurjk.tif,59,0.0166666666666667,0.0333333333333333,0.0833333333333333,1.01666666666667,431862.2886206,431863.7953699,70,431862.3111523,431862.3447109,431862.425746,431863.80195,431864.8169536
102,8,1,categorization,0,kitchen,SHINEd_sun_agfmsmojwptjoava.tif,82,0.0166666666666667,0.0333333333333333,0.0833333333333333,0.766666666666667,431864.822982,431866.099242,74,431864.8439508,431864.8794186,431864.9601132,431866.1062204,431866.8712243
102,9,1,categorization,0,bathroom,SHINEd_sun_apynckhmoftszqoq.tif,46,0.0166666666666667,0.0333333333333333,0.0833333333333333,0.9,431866.8790602,431867.8429161,70,431866.8994199,431866.9339564,431867.018336,431867.8508931,431868.74925
102,10,1,categorization,0,bathroom,SHINEd_sun_avhrdrntsqrjzccq.tif,55,0.0166666666666667,0.0333333333333333,0.0833333333333333,1.65,431868.7554311,431870.0929172,70,431868.776334,431868.8108912,431868.8925198,431870.0984602,431871.7467993
