sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end
103,1,6,categorization,0,kitchen,SHINEd_sun_acfmftudsenhrfhy.tif,72,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.88333333333333,437323.665373,437324.3764558,70,437323.7031425,437323.7376836,437323.8211722,437324.3833087,437326.2649789
103,2,6,categorization,0,bathroom,SHINEd_sun_aleqenyvunhactkl.tif,33,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.28333333333333,437326.2717255,437326.7768933,74,437326.3088682,437326.3432009,437326.4262994,437326.7825983,437328.0642705
103,3,6,categorization,0,kitchen,SHINEd_sun_ajcbwwvdlsvjyzje.tif,94,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.8,437328.0720184,437328.7124976,70,437328.1091523,437328.1435266,437328.2259178,437328.7204762,437329.5188154
103,4,6,categorization,0,kitchen,SHINEd_sun_agzzivivdpnawacl.tif,87,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.41666666666667,437329.5247114,437330.4805032,70,437329.5617582,437329.5961737,437329.6785144,437330.4871794,437331.902185
103,5,6,categorization,0,kitchen,SHINEd_sun_amjjdeyrggfqgmom.tif,99,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.35,437331.9082486,437332.7284971,70,437331.9462238,437331.9808388,437332.0621705,437332.7346029,437334.0829406
103,6,6,categorization,0,kitchen,SHINEd_sun_acfluyeqiftljamq.tif,71,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.85,437334.0905778,437334.7128939,70,437334.1286694,437334.1626204,437334.2470867,437334.7185974,437335.5669365
103,7,6,categorization,0,bathroom,SHINEd_sun_afcoljnjfoxjtgja.tif,24,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.11666666666667,437335.5749041,437336.2805045,70,437335.6119149,437335.6482428,437335.7292535,437336.2926482,437337.4076518
103,8,6,categorization,0,kitchen,SHINEd_sun_agorklincwxrdtga.tif,85,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.05,437337.4138276,437338.4165158,70,437337.4515483,437337.4867201,437337.5684719,437338.4227983,437339.4711457
103,9,6,categorization,0,bathroom,SHINEd_sun_aqrpegblszgcoujh.tif,47,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.733333333333333,437339.4779937,437340.2896695,74,437339.5153149,437339.5495141,437339.632198,437340.2954518,437341.0271235
103,10,6,categorization,0,kitchen,SHINEd_sun_agzzivivdpnawacl.tif,87,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.33333333333333,437341.0335223,437341.6324736,74,437341.0703844,437341.1048894,437341.1871299,437341.638792,437342.9704632
103,11,6,categorization,0,kitchen,SHINEd_sun_agzzivivdpnawacl.tif,87,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.75,437342.9766918,437343.7052695,70,437343.0139028,437343.0481059,437343.1307987,437343.7108864,437344.4592247
103,12,6,categorization,0,bathroom,SHINEd_sun_azqyogdvyhahyram.tif,60,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.866666666666667,437344.4656955,437345.2885016,74,437344.5025466,437344.537169,437344.619587,437345.2950989,437346.1601048
103,13,6,categorization,0,bathroom,SHINEd_sun_aspsyogrekjtfozg.tif,50,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.2,437346.1663789,437347.6404585,70,437346.2042714,437346.2404363,437346.3200585,437347.6467393,437348.8450774
103,14,6,categorization,0,kitchen,SHINEd_sun_agfmsmojwptjoava.tif,82,0.0333333333333333,0.0333333333333333,0.0833333333333333,1,437348.8509893,437349.488284,70,437348.8882179,437348.9226065,437349.0047401,437349.4955006,437350.4938399
103,15,6,categorization,0,bathroom,SHINEd_sun_axxbkopsgyouuebh.tif,58,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.7,437350.5017231,437351.3285116,74,437350.5392826,437350.5730468,437350.6582586,437351.3351058,437353.0334443
103,16,6,categorization,0,bathroom,SHINEd_sun_awnqiikzaispgmwo.tif,56,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.9,437353.0394076,437353.9284856,74,437353.0762016,437353.1107016,437353.1930815,437353.9361305,437354.8344687
103,17,6,categorization,0,kitchen,SHINEd_sun_admlmbcdswaszruo.tif,76,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.883333333333333,437354.841076,437355.8892172,70,437354.8781738,437354.9125153,437354.9948719,437355.8948919,437356.7765649
103,18,6,categorization,0,bathroom,SHINEd_sun_aapitsgbtktqubfy.tif,14,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.7,437356.7825827,437357.6200365,70,437356.8197759,437356.85393,437356.9364572,437357.626242,437358.3245811
103,19,6,categorization,0,bathroom,SHINEd_sun_asfwthctfqerjvxr.tif,49,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.16666666666667,437358.3308238,437359.3045303,70,437358.367921,437358.4023944,437358.4844971,437359.3109324,437360.4759369
103,20,6,categorization,0,bathroom,SHINEd_sun_aavhrsfjbserjtht.tif,15,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.63333333333333,437360.4827547,437361.2332523,70,437360.5197111,437360.5540342,437360.6366586,437361.2389786,437362.8706492
103,21,6,categorization,0,kitchen,SHINEd_sun_aqeaevwwwjoqhzvl.tif,101,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.15,437362.8774517,437363.6581028,70,437362.917181,437362.949971,437363.0310794,437363.663691,437364.8120292
103,22,6,categorization,0,kitchen,SHINEd_sun_adgqasybjyktddhj.tif,75,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.8,437364.8184416,437365.569022,70,437364.8561152,437364.8897399,437364.9738595,437365.5743696,437366.3727069
103,23,6,categorization,0,bathroom,SHINEd_sun_aapitsgbtktqubfy.tif,14,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.05,437366.3787011,437367.3693911,74,437366.416053,437366.4504006,437366.5328985,437367.3750814,437368.4234196
103,24,6,categorization,0,bathroom,SHINEd_labelme_xbsnnlvmskdknsb.tif,12,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.45,437368.431795,437369.4335683,74,437368.4709755,437368.5032281,437368.5903759,437369.4392934,437370.8876321
103,25,6,categorization,0,bathroom,SHINEd_sun_alkosphxlxwjwgjd.tif,35,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.816666666666667,437370.8940467,437371.4805173,74,437370.9311037,437370.9655706,437371.0479599,437371.4868081,437372.3018136
103,26,6,categorization,0,bathroom,SHINEd_sun_ammzpemadwrjdfzl.tif,37,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.3,437372.3082023,437373.0084645,74,437372.3455036,437372.3797022,437372.4621118,437373.0145909,437374.3129292
103,27,6,categorization,0,kitchen,SHINEd_sun_amjjdeyrggfqgmom.tif,99,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.85,437374.3187852,437375.119903,74,437374.3557754,437374.390384,437374.4726078,437375.1309012,437376.9792401
103,28,6,categorization,0,bathroom,SHINEd_sun_atstyziqcmkahyxk.tif,51,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.48333333333333,437376.9851066,437377.665328,74,437377.0238243,437377.0568888,437377.1390166,437377.6709934,437379.1526646
103,29,6,categorization,0,kitchen,SHINEd_sun_alpduwskzkgbcfui.tif,98,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.95,437379.1589489,437379.9623228,70,437379.1965316,437379.2302638,437379.3127952,437379.9683678,437380.9167074
103,30,6,categorization,0,bathroom,SHINEd_sun_adwvsndpdsgzeste.tif,23,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.1,437380.9234307,437381.5924727,74,437380.960971,437380.9949539,437381.0772519,437381.6010923,437382.6994294
103,31,6,categorization,0,bathroom,SHINEd_sun_abjtwfukuwddzted.tif,17,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.11666666666667,437382.7056206,437383.7364408,70,437382.7433499,437382.7769315,437382.8592228,437383.7431521,437384.8581574
103,32,6,categorization,0,kitchen,SHINEd_sun_admlmbcdswaszruo.tif,76,0.0333333333333333,0.0333333333333333,0.0833333333333333,1,437384.8649415,437385.6185212,70,437384.9019142,437384.9363873,437385.0214672,437385.6243296,437386.6226672
103,33,6,categorization,0,kitchen,SHINEd_sun_ahvszpwjtodgwusx.tif,91,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.833333333333333,437386.6291851,437387.4091678,70,437386.6662333,437386.7013178,437386.7831207,437387.4146407,437388.246312
103,34,6,categorization,0,bathroom,SHINEd_labelme_xbsnnlvmskdknsb.tif,12,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.76666666666667,437388.2524012,437389.0484938,74,437388.2894745,437388.324083,437388.4060955,437389.0546539,437390.8196576
103,35,6,categorization,0,bathroom,SHINEd_sun_aljolscmmzydegqp.tif,34,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.4,437390.8258686,437391.7646285,70,437390.8627622,437390.8995836,437390.9798463,437391.7781697,437393.1765068
103,36,6,categorization,0,bathroom,SHINEd_sun_arzkwskvsrwimlwo.tif,48,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.95,437393.1827782,437393.905466,70,437393.2219307,437393.2542036,437393.3366333,437393.9111564,437395.8594934
103,37,6,categorization,0,bathroom,SHINEd_sun_aljolscmmzydegqp.tif,34,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.783333333333333,437395.8655992,437396.5051698,70,437395.9032398,437395.9370632,437396.0193533,437396.5107644,437397.2924556
103,38,6,categorization,0,bathroom,SHINEd_sun_abjtwfukuwddzted.tif,17,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.53333333333333,437397.2988345,437397.9771805,70,437397.3362642,437397.3704031,437397.4525323,437397.983165,437399.5148367
103,39,6,categorization,0,kitchen,SHINEd_sun_aggjlwcdjsjcaemh.tif,83,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.35,437399.5215959,437400.4411863,70,437399.5586707,437399.5930015,437399.6759963,437400.4468503,437401.7951979
103,40,6,categorization,0,bathroom,SHINEd_sun_apkxzenqapsujocq.tif,45,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.16666666666667,437401.8013119,437402.4485559,74,437401.8389648,437401.8728874,437401.9553619,437402.4548439,437403.6198485
103,41,6,categorization,0,bathroom,SHINEd_sun_atstyziqcmkahyxk.tif,51,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.783333333333333,437403.6259141,437405.6972884,74,437403.66307,437403.6971888,437403.7800493,437405.7029537,437406.4846335
103,42,6,categorization,0,kitchen,SHINEd_sun_acwjdupvyjsugpay.tif,73,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.95,437406.4907033,437407.2760138,70,437406.5280444,437406.5621719,437406.6468785,437407.289415,437408.2377527
103,43,6,categorization,0,kitchen,SHINEd_sun_avszsnwsbuqfgzbn.tif,105,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.51666666666667,437408.2437649,437408.8331901,70,437408.2818872,437408.3168735,437408.3976239,437408.8387102,437410.3537149
103,44,6,categorization,0,bathroom,SHINEd_sun_adbqksnwuqqwdpxc.tif,22,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.75,437410.3598147,437410.9698506,74,437410.3968941,437410.4322207,437410.5137177,437410.9755278,437412.7238666
103,45,6,categorization,0,bathroom,SHINEd_sun_aunuadmjocsddsrl.tif,52,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.68333333333333,437412.7298201,437413.7931677,74,437412.7683849,437412.8016631,437412.884124,437413.7993689,437415.4810408
103,46,6,categorization,0,bathroom,SHINEd_sun_axxbkopsgyouuebh.tif,58,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.53333333333333,437415.4870058,437416.2724775,74,437415.5238046,437415.5582755,437415.6408603,437416.2811276,437417.8128005
103,47,6,categorization,0,bathroom,SHINEd_sun_aapitsgbtktqubfy.tif,14,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.833333333333333,437417.8189203,437418.664342,70,437417.8559284,437417.890216,437417.9727975,437418.670178,437419.5018481
103,48,6,categorization,0,bathroom,SHINEd_sun_anlddfvefwvocyae.tif,40,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.716666666666667,437419.5080626,437420.6014387,74,437419.5461739,437419.5794036,437419.6630757,437420.6079845,437421.3229881
103,49,6,categorization,0,bathroom,SHINEd_sun_agrwbmhcpmfuwmsg.tif,26,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.866666666666667,437421.329246,437421.9844839,74,437421.3662606,437421.4007685,437421.4828738,437421.9934629,437422.8584868
103,50,6,categorization,0,bathroom,SHINEd_sun_adbqksnwuqqwdpxc.tif,22,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.86666666666667,437422.8647474,437423.6250331,74,437422.9017222,437422.9362027,437423.0219222,437423.6307099,437425.4957137
