sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end
103,1,1,categorization,0,bathroom,SHINEd_sun_arzkwskvsrwimlwo.tif,48,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.68333333333333,436440.4194037,436441.0574987,74,436440.4566491,436440.4910895,436440.5732587,436441.063193,436442.7448653
103,2,1,categorization,0,kitchen,SHINEd_sun_alalhpqajafvlnho.tif,96,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.883333333333333,436442.750968,436444.0415394,70,436442.7883705,436442.8224638,436442.9045459,436444.0474236,436444.9290944
103,3,1,categorization,0,kitchen,SHINEd_sun_auticobqsbwgoppi.tif,104,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.95,436444.9353645,436445.664957,74,436444.972417,436445.0065753,436445.0891754,436445.671173,436446.6195101
103,4,1,categorization,0,bathroom,SHINEd_sun_akbyysnpwewzraii.tif,32,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.65,436446.6256459,436447.4819534,74,436446.6627428,436446.6985411,436446.7795043,436447.4873454,436449.1356822
103,5,1,categorization,0,kitchen,SHINEd_sun_abdxkyyxwfskuaqb.tif,68,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.65,436449.1414442,436450.4031406,70,436449.178586,436449.2152957,436449.2953088,436450.4088792,436452.0572184
103,6,1,categorization,0,kitchen,SHINEd_sun_ahljzhgcdpomplvg.tif,89,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.2,436452.0634891,436453.0737145,70,436452.1010894,436452.1360052,436452.2171631,436453.0795567,436454.2778942
103,7,1,categorization,0,kitchen,SHINEd_sun_aeqbewejiovwrhhc.tif,80,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.85,436454.2843284,436455.3864564,70,436454.3210496,436454.3556439,436454.4380097,436455.3921496,436456.2404883
103,8,1,categorization,0,kitchen,SHINEd_sun_aggjlwcdjsjcaemh.tif,83,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.9,436456.2468463,436458.2969634,70,436456.2838065,436456.3181879,436456.4006628,436458.3036734,436459.2020115
103,9,1,categorization,0,bathroom,SHINEd_sun_acsgbuurtwghzjel.tif,21,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.966666666666667,436459.2095596,436459.8736586,74,436459.2465582,436459.281028,436459.3671595,436459.8794253,436460.8444313
103,10,1,categorization,0,bathroom,SHINEd_sun_axbqssteryzzlcop.tif,57,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.783333333333333,436460.8508325,436461.5209193,74,436460.887727,436460.9222048,436461.0044733,436461.5272751,436462.3089481
103,11,1,categorization,0,kitchen,SHINEd_sun_acxkpeoqbwcxfvip.tif,74,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.51666666666667,436462.3151748,436463.3209289,70,436462.3521319,436462.3867662,436462.4688514,436463.3277673,436464.8427736
103,12,1,categorization,0,bathroom,SHINEd_sun_arzkwskvsrwimlwo.tif,48,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.5,436464.8489725,436467.6176257,74,436464.8859171,436464.9240115,436465.0029162,436467.6233841,436469.1217235
103,13,1,categorization,0,kitchen,SHINEd_sun_aglwoufpxbtxqecp.tif,84,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.766666666666667,436469.1285609,436470.0489548,70,436469.1677006,436469.2006326,436469.282232,436470.0574702,436470.822474
103,14,1,categorization,0,bathroom,SHINEd_sun_aleqenyvunhactkl.tif,33,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.01666666666667,436470.8291444,436471.9289084,70,436470.8675816,436470.900586,436470.9834134,436471.9352352,436472.9502403
103,15,1,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.95,436472.9581193,436473.9689101,70,436472.9951554,436473.0297084,436473.1118548,436473.9753519,436474.9236906
103,16,1,categorization,0,bathroom,SHINEd_sun_aghyqhbptboemmoq.tif,25,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.733333333333333,436474.931128,436476.0329618,70,436474.968692,436475.0023836,436475.084801,436476.040165,436476.7718374
103,17,1,categorization,0,kitchen,SHINEd_sun_auticobqsbwgoppi.tif,104,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.08333333333333,436476.7783936,436477.769571,70,436476.8171689,436476.8497618,436476.9332009,436477.7758113,436478.8574828
103,18,1,categorization,0,kitchen,SHINEd_sun_acwjdupvyjsugpay.tif,73,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.16666666666667,436478.8639337,436479.9529678,70,436478.9011244,436478.9354012,436479.0184108,436479.959604,436481.1246076
103,19,1,categorization,0,kitchen,SHINEd_sun_aeqbewejiovwrhhc.tif,80,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.03333333333333,436481.1305696,436482.0489391,70,436481.168124,436481.203581,436481.2842567,436482.0553313,436483.087004
103,20,1,categorization,0,kitchen,SHINEd_sun_agzzivivdpnawacl.tif,87,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.23333333333333,436483.0938305,436484.248927,70,436483.1307598,436483.1651265,436483.2476881,436484.2571367,436485.4888075
103,21,1,categorization,0,bathroom,SHINEd_sun_anhioqovhscjqqwb.tif,39,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.85,436485.4966579,436486.3945543,74,436485.5343697,436485.5692808,436485.650601,436486.4006488,436488.2489861
103,22,1,categorization,0,kitchen,SHINEd_sun_awbyfefkbcrlrqws.tif,106,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.23333333333333,436488.2557521,436489.0025118,70,436488.2925383,436488.3272043,436488.4095707,436489.0083935,436490.2400658
103,23,1,categorization,0,bathroom,SHINEd_sun_abtukhmkjdzyfxhr.tif,18,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.7,436490.2459462,436491.3210355,74,436490.2830544,436490.3172411,436490.3997185,436491.3281507,436493.0264895
103,24,1,categorization,0,kitchen,SHINEd_sun_ahywdevtimnqcsln.tif,92,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.95,436493.0330468,436494.2658804,70,436493.0699695,436493.104324,436493.1868792,436494.2712841,436495.2196213
103,25,1,categorization,0,bathroom,SHINEd_sun_atstyziqcmkahyxk.tif,51,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.9,436495.2257701,436496.3769138,74,436495.2633466,436495.2971581,436495.3795793,436496.3862629,436498.28461
103,26,1,categorization,0,kitchen,SHINEd_sun_avszsnwsbuqfgzbn.tif,105,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.7,436498.2925481,436500.5369838,74,436498.3302295,436498.364256,436498.4507564,436500.5510006,436501.2493381
103,27,1,categorization,0,kitchen,SHINEd_sun_amjjdeyrggfqgmom.tif,99,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.48333333333333,436501.2554584,436502.0809303,70,436501.2948723,436501.3269463,436501.4093844,436502.0903361,436503.5720082
103,28,1,categorization,0,kitchen,SHINEd_sun_aadbddgrdsjugojn.tif,62,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.816666666666667,436503.5792582,436504.6923344,70,436503.6164481,436503.6513186,436503.7377475,436504.6978899,436505.5128944
103,29,1,categorization,0,bathroom,SHINEd_sun_asfwthctfqerjvxr.tif,49,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.85,436505.5190431,436506.2968943,70,436505.5568571,436505.5904342,436505.6727083,436506.3035651,436507.1519047
103,30,1,categorization,0,bathroom,SHINEd_sun_adwvsndpdsgzeste.tif,23,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.06666666666667,436507.1579705,436507.9208892,74,436507.1949953,436507.2292943,436507.3116791,436507.9312405,436508.996247
103,31,1,categorization,0,bathroom,SHINEd_sun_apkxzenqapsujocq.tif,45,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.31666666666667,436509.0056229,436510.9221037,74,436509.0428151,436509.0772012,436509.1597472,436510.9278917,436512.2428971
103,32,1,categorization,0,bathroom,SHINEd_sun_axyrejkiiaqiurjk.tif,59,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.08333333333333,436512.2488947,436513.1293279,74,436512.2858749,436512.320217,436512.4025414,436513.1349409,436514.2166132
103,33,1,categorization,0,bathroom,SHINEd_sun_aljolscmmzydegqp.tif,34,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.01666666666667,436514.2226123,436515.4495154,74,436514.2597993,436514.2968554,436514.3763644,436515.4569979,436516.4720021
103,34,1,categorization,0,kitchen,SHINEd_sun_aeikbkmhphqzxdkv.tif,79,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.21666666666667,436516.4781468,436518.4178928,74,436516.51527,436516.5500307,436516.6336514,436518.4236142,436519.6386199
103,35,1,categorization,0,bathroom,SHINEd_sun_aunuadmjocsddsrl.tif,52,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.15,436519.6447346,436521.3689144,74,436519.6820593,436519.7162304,436519.8000749,436521.3756026,436522.5239413
103,36,1,categorization,0,kitchen,SHINEd_sun_acfmftudsenhrfhy.tif,72,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.8,436522.5298913,436523.9368788,74,436522.5672315,436522.6016322,436522.6838795,436523.9430283,436524.7413671
103,37,1,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.41666666666667,436524.7469642,436526.2409175,70,436524.7870194,436524.8190079,436524.9006898,436526.2489279,436527.6639329
103,38,1,categorization,0,bathroom,SHINEd_labelme_xbsnnlvmskdknsb.tif,12,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.55,436527.6703788,436529.0902509,74,436527.7088826,436527.7456046,436527.8244035,436529.0963163,436530.6446546
