sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
109,1,0,categorization,1,bathroom,SHINEd_bathroom_practice3.tif,113,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.716666666666667,878352.8341924,878365.1086377,70,878352.8702828,878352.905701,878352.970022,878365.1451421,878365.8602916,0,12.2744452999905
109,2,0,categorization,1,kitchen,SHINEd_kitchen_practice1.tif,116,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.05,878365.8690238,878369.3167032,74,878365.9050147,878365.9388418,878366.0050866,878369.3256607,878370.3739975,0,3.44767939997837
109,3,0,categorization,1,kitchen,SHINEd_kitchen_practice3.tif,118,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.76666666666667,878370.3808706,878382.6359306,74,878370.4163577,878370.4504113,878370.5165665,878382.6439502,878384.4089551,0,12.2550599999959
109,4,0,categorization,1,bathroom,SHINEd_bathroom_practice5.tif,115,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.23333333333333,878384.4137549,878386.5323939,74,878384.4500268,878384.4833024,878384.5496017,878386.5385042,878387.7701753,1,2.11863899999298
109,5,0,categorization,1,bathroom,SHINEd_bathroom_practice2.tif,112,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.01666666666667,878387.7754897,878389.8838432,70,878387.8116801,878387.8447533,878387.9111592,878389.8954976,878390.9105146,0,2.10835350002162
109,6,0,categorization,1,kitchen,SHINEd_kitchen_practice5.tif,120,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.15,878390.916859,878392.2758647,74,878390.9525968,878390.9862999,878391.0526475,878392.2839129,878393.4322514,0,1.35900569998194
109,7,0,categorization,1,kitchen,SHINEd_kitchen_practice2.tif,117,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.93333333333333,878393.4371085,878394.7967214,70,878393.4729073,878393.5066182,878393.5728237,878394.8025553,878396.7342248,1,1.35961289994884
109,8,0,categorization,1,bathroom,SHINEd_bathroom_practice4.tif,114,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.28333333333333,878396.7388532,878399.0841793,74,878396.7745889,878396.8097273,878396.8757568,878399.0900718,878400.3717421,1,2.34532610001042
109,9,0,categorization,1,bathroom,SHINEd_bathroom_practice1.tif,111,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.95,878400.3768992,878401.3399546,74,878400.4127165,878400.4463093,878400.5125148,878401.3453944,878402.2937318,1,0.963055399945006
109,10,0,categorization,1,kitchen,SHINEd_kitchen_practice4.tif,119,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.783333333333333,878402.2983849,878403.6279542,70,878402.3340794,878402.3679678,878402.4338714,878403.6342772,878404.4159478,1,1.32956930005457
109,1,0,categorization,1,bathroom,SHINEd_bathroom_practice3.tif,113,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.716666666666667,878425.466104,878426.4439277,74,878425.5022202,878425.535891,878425.6018801,878426.4496534,878427.1646585,1,0.977823700057343
109,2,0,categorization,1,kitchen,SHINEd_kitchen_practice1.tif,116,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.05,878427.1695737,878428.0998676,70,878427.2049925,878427.2389652,878427.305166,878428.1055997,878429.1539373,1,0.930293899960816
109,3,0,categorization,1,kitchen,SHINEd_kitchen_practice3.tif,118,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.76666666666667,878429.1596851,878430.2439,70,878429.1969916,878429.2291628,878429.2953362,878430.2501049,878432.0151092,1,1.08421490003821
109,4,0,categorization,1,bathroom,SHINEd_bathroom_practice5.tif,115,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.23333333333333,878432.0212403,878433.1321658,74,878432.0570535,878432.0906069,878432.1568661,878433.1376236,878434.369294,1,1.11092549993191
109,5,0,categorization,1,bathroom,SHINEd_bathroom_practice2.tif,112,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.01666666666667,878434.3752218,878435.6759183,74,878434.4111824,878434.445287,878434.5126098,878435.6821007,878436.6971031,1,1.30069650011137
109,6,0,categorization,1,kitchen,SHINEd_kitchen_practice5.tif,120,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.15,878436.7031154,878437.6039082,70,878436.7389272,878436.774133,878436.8398645,878437.6104852,878438.7588313,1,0.900792800006457
109,7,0,categorization,1,kitchen,SHINEd_kitchen_practice2.tif,117,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.93333333333333,878438.7638493,878439.3318942,74,878438.8003829,878438.8343922,878438.899488,878439.338059,878441.2697305,0,0.568044899962842
109,8,0,categorization,1,bathroom,SHINEd_bathroom_practice4.tif,114,0.0333333333333333,0.0333333333333333,0.0666666666666667,1.28333333333333,878441.274667,878442.4606296,74,878441.3105482,878441.3441331,878441.4103934,878442.4660713,878443.7477425,1,1.18596259993501
109,9,0,categorization,1,bathroom,SHINEd_bathroom_practice1.tif,111,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.95,878443.7526191,878444.6046256,74,878443.7887254,878443.8221017,878443.8883625,878444.6096648,878445.5580038,1,0.852006500004791
109,10,0,categorization,1,kitchen,SHINEd_kitchen_practice4.tif,119,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.783333333333333,878445.5626535,878446.7008371,70,878445.599017,878445.6320053,878445.6983504,878446.7065992,878447.4882712,1,1.13818360003643
109,1,1,categorization,0,kitchen,SHINEd_sun_aaxxjlsuzvqlgylf.tif,68,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.916666666666667,878461.175484,878462.2759218,70,878461.2112063,878461.244938,878461.3108845,878462.282138,878463.197142,1,1.10043780005071
