sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
111,1,1,familiarity,0,bathroom,sun_ambriybtogmepttm.tif,145,1.5,0,0,0.95,959602.7906091,959603.2462871,1,NaN,NaN,NaN,959605.8832685,959606.8316057,NaN,0.455677999998443
111,2,1,familiarity,0,bathroom,sun_aspsyogrekjtfozg.tif,160,1.5,0,0,1.31666666666667,959606.8375191,959608.8218836,2,NaN,NaN,959608.3402369,959609.9235251,959611.2385293,NaN,1.98436449992005
111,3,1,familiarity,0,bathroom,sun_aclfzgynxzxlbepz.tif,129,1.5,0,0,1.63333333333333,959611.2435302,NaN,NaN,NaN,NaN,959612.7460247,NaN,NaN,NaN,NaN
111,4,1,familiarity,0,bathroom,sun_anhioqovhscjqqwb.tif,148,1.5,0,0,0.966666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,5,1,familiarity,0,bathroom,sun_ahaulkltgpkeeemi.tif,135,1.5,0,0,1.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,6,1,familiarity,0,bathroom,sun_apynckhmoftszqoq.tif,157,1.5,0,0,0.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,7,1,familiarity,0,bathroom,sun_ausgutylgojavyoq.tif,163,1.5,0,0,1.96666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,8,1,familiarity,0,bathroom,sun_azqyogdvyhahyram.tif,170,1.5,0,0,0.833333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,9,1,familiarity,0,bathroom,sun_ajlawzvmubibwbpy.tif,139,1.5,0,0,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,10,1,familiarity,0,bathroom,sun_apjevzvycyhuqghb.tif,153,1.5,0,0,1.68333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,11,1,familiarity,0,bathroom,sun_apkruvsevgegsdwp.tif,154,1.5,0,0,1.61666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,12,1,familiarity,0,bathroom,sun_aamrfepkhweyewue.tif,122,1.5,0,0,0.916666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,13,1,familiarity,0,bathroom,sun_abjtwfukuwddzted.tif,126,1.5,0,0,1.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,14,1,familiarity,0,bathroom,sun_akiytfaagpdsphgz.tif,140,1.5,0,0,1.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,15,1,familiarity,0,bathroom,labelme_sfxiulhjbhlyiyt.tif,121,1.5,0,0,0.766666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,16,1,familiarity,0,bathroom,sun_aljolscmmzydegqp.tif,142,1.5,0,0,1.98333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,17,1,familiarity,0,bathroom,sun_axyrejkiiaqiurjk.tif,169,1.5,0,0,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,18,1,familiarity,0,bathroom,sun_apmqjbnwghzuhhzh.tif,156,1.5,0,0,0.816666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,19,1,familiarity,0,bathroom,sun_auzqhkafidnkrwmo.tif,164,1.5,0,0,1.36666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,20,1,familiarity,0,bathroom,sun_aleqenyvunhactkl.tif,141,1.5,0,0,0.966666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,21,1,familiarity,0,bathroom,sun_ahijqszoswveeyji.tif,137,1.5,0,0,0.816666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,22,1,familiarity,0,bathroom,sun_aqrpegblszgcoujh.tif,158,1.5,0,0,0.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,23,1,familiarity,0,bathroom,sun_aghyqhbptboemmoq.tif,132,1.5,0,0,1.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,24,1,familiarity,0,bathroom,sun_afcoljnjfoxjtgja.tif,130,1.5,0,0,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,25,1,familiarity,0,bathroom,sun_atstyziqcmkahyxk.tif,161,1.5,0,0,1.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
