sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,21,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,83.33,1.05,694754.935042,694755.473988,74,694755.0139658,694755.4791178,694756.5207969
101,2,21,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,83.33,1.55,694756.5272235,694757.225969,74,694756.6063491,694757.2313895,694758.7730655
101,3,21,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,83.33,0.966666666666667,694758.7778802,694759.4819813,70,694758.8570602,694759.4870023,694760.4453429
101,4,21,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,83.33,1.35,694760.4508771,694761.1139927,70,694760.5300312,694761.1189742,694762.4606517
101,5,21,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,83.33,0.833333333333333,694762.4668323,694762.9545775,74,694762.5459388,694762.9591137,694763.7841261
101,6,21,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,83.33,1.66666666666667,694763.7901689,694764.3219677,74,694763.8692393,694764.3273958,694765.9857387
101,7,21,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,83.33,0.933333333333333,694765.990772,694766.6180881,70,694766.0701124,694766.6234607,694767.548473
101,8,21,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,83.33,0.733333333333333,694767.5540093,694768.1229153,74,694767.6343952,694768.1273107,694768.8523243
101,9,21,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,83.33,0.8,694768.8573034,694769.5226584,70,694768.9364831,694769.5272689,694770.3189448
101,10,21,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,83.33,0.916666666666667,694770.3240063,694770.9059444,70,694770.4031005,694770.9113261,694771.8196704
101,11,21,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,83.33,1.2,694771.82496,694772.2185483,70,694771.9056048,694772.2231149,694773.4147934
101,12,21,categorization,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,83.33,1.81666666666667,694773.4204236,694773.6580557,70,694773.4994789,694773.6633974,694775.4717409
101,13,21,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,83.33,1.38333333333333,694775.4769367,694775.7232175,70,694775.5557708,694775.728205,694777.1032151
101,14,21,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,83.33,1.83333333333333,694777.1078462,694777.4980071,70,694777.1870081,694777.503461,694779.3284686
101,15,21,categorization,0,bathroom,sun_agyqfjcfkdcydepw.jpg,77,83.33,1.45,694779.333886,694779.8586324,74,694779.4141894,694779.8632573,694781.3049367
101,16,21,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,83.33,0.75,694781.3103793,694781.5939864,70,694781.3894099,694781.5987304,694782.3404084
101,17,21,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,83.33,1.08333333333333,694782.345182,694782.898114,70,694782.424344,694782.903358,694783.9783685
101,18,21,categorization,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,83.33,1.35,694783.9842583,694784.2824821,74,694784.0634448,694784.2871625,694785.6288407
101,19,21,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,83.33,1.31666666666667,694785.6343293,694785.9538891,74,694785.7138217,694785.958668,694787.2670119
101,20,21,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,83.33,0.766666666666667,694787.2721069,694787.8506152,70,694787.3512944,694787.8549611,694788.6133044
101,21,21,categorization,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,83.33,1.38333333333333,694788.6183847,694789.0985878,74,694788.6975317,694789.1029813,694790.4779935
101,22,21,categorization,0,bathroom,sun_aamrfepkhweyewue.jpg,63,83.33,1.56666666666667,694790.4829029,694790.9299325,74,694790.5620369,694790.934855,694792.493197
101,23,21,categorization,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,83.33,1,694792.499105,694792.7466088,74,694792.5781552,694792.750702,694793.7423758
