sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
101,1,0,categorization,1,bathroom,SHINEd_bathroom_practice1.tif,111,0.0833333333333333,0.03333,0.08333,0.9,349857.7073229,349858.8295025,74,349857.7931312,349857.8306454,349857.9098309,349858.8401887,349859.7385626,1,1.12217960000271
101,2,0,categorization,1,bathroom,SHINEd_bathroom_practice2.tif,112,0.0833333333333333,0.03333,0.08333,1.46666666666667,349859.7470406,349861.3575147,70,349859.8330038,349859.8666079,349859.9494838,349861.3623319,349862.8273857,0,1.61047409998719
101,3,0,categorization,1,bathroom,SHINEd_bathroom_practice3.tif,113,0.0833333333333333,0.03333,0.08333,0.866666666666667,349862.8347356,349863.9335899,74,349862.9202908,349862.9541147,349863.0370343,349863.9393,349864.8043403,1,1.09885430004215
101,4,0,categorization,1,bathroom,SHINEd_bathroom_practice4.tif,114,0.0833333333333333,0.03333,0.08333,1.01666666666667,349864.8089238,349867.5661678,74,349864.8944078,349864.9283418,349865.0109262,349867.5708303,349868.5858796,1,2.75724399997853
101,5,0,categorization,1,bathroom,SHINEd_bathroom_practice5.tif,115,0.0833333333333333,0.03333,0.08333,1.03333333333333,349868.5913063,349869.9100651,74,349868.6769686,349868.7106562,349868.7936966,349869.9156834,349870.9474567,1,1.31875879998552
101,6,0,categorization,1,kitchen,SHINEd_kitchen_practice1.tif,116,0.0833333333333333,0.03333,0.08333,0.766666666666667,349870.9523057,349872.9579404,70,349871.038026,349871.0717408,349871.1546469,349872.9623695,349873.7273727,1,2.00563470000634
101,7,0,categorization,1,kitchen,SHINEd_kitchen_practice2.tif,117,0.0833333333333333,0.03333,0.08333,0.866666666666667,349873.7317963,349874.8379107,70,349873.8174748,349873.8514175,349873.9344955,349874.8417952,349875.7067988,1,1.10611440002685
101,8,0,categorization,1,kitchen,SHINEd_kitchen_practice3.tif,118,0.0833333333333333,0.03333,0.08333,0.8,349875.7114446,349876.7335745,70,349875.7971744,349875.8307195,349875.9147692,349876.7399276,349877.5382643,1,1.0221298999968
101,9,0,categorization,1,kitchen,SHINEd_kitchen_practice4.tif,119,0.0833333333333333,0.03333,0.08333,0.733333333333333,349877.5428224,349881.1735023,70,349877.6284696,349877.66262,349877.7451486,349881.1780804,349881.9097517,1,3.63067990000127
101,10,0,categorization,1,kitchen,SHINEd_kitchen_practice5.tif,120,0.0833333333333333,0.03333,0.08333,1.4,349881.9144444,349883.5101082,74,349881.9999911,349882.0336683,349882.1166595,349883.5144094,349884.9127467,0,1.5956638000207
101,1,0,categorization,1,bathroom,SHINEd_bathroom_practice1.tif,111,0.0833333333333333,0.03333,0.08333,0.9,349893.9494453,349894.997498,74,349894.0348665,349894.0687677,349894.1515434,349895.0024801,349895.9008182,1,1.04805270000361
101,2,0,categorization,1,bathroom,SHINEd_bathroom_practice2.tif,112,0.0833333333333333,0.03333,0.08333,1.46666666666667,349895.9053473,349896.7981228,74,349895.9908214,349896.0246079,349896.1071581,349896.8025781,349898.267581,1,0.892775500018615
101,3,0,categorization,1,bathroom,SHINEd_bathroom_practice3.tif,113,0.0833333333333333,0.03333,0.08333,0.866666666666667,349898.2720294,349899.0214513,74,349898.3574411,349898.3913652,349898.4745694,349899.0259199,349899.8909238,1,0.749421900021844
101,4,0,categorization,1,bathroom,SHINEd_bathroom_practice4.tif,114,0.0833333333333333,0.03333,0.08333,1.01666666666667,349899.8953273,349900.5898675,74,349899.9809999,349900.0146733,349900.0976637,349900.5937915,349901.6087964,1,0.694540199998301
101,5,0,categorization,1,bathroom,SHINEd_bathroom_practice5.tif,115,0.0833333333333333,0.03333,0.08333,1.03333333333333,349901.6136974,349902.5581898,74,349901.7005515,349901.733768,349901.8170073,349902.5623788,349903.5940505,1,0.944492399983574
101,6,0,categorization,1,kitchen,SHINEd_kitchen_practice1.tif,116,0.0833333333333333,0.03333,0.08333,0.766666666666667,349903.5986993,349905.1575114,70,349903.6843542,349903.718117,349903.8033116,349905.161879,349905.9268834,1,1.5588120999746
101,7,0,categorization,1,kitchen,SHINEd_kitchen_practice2.tif,117,0.0833333333333333,0.03333,0.08333,0.866666666666667,349905.9314045,349906.8059467,70,349906.0168681,349906.0505589,349906.1347942,349906.8100352,349907.6750397,1,0.874542200006545
101,8,0,categorization,1,kitchen,SHINEd_kitchen_practice3.tif,118,0.0833333333333333,0.03333,0.08333,0.8,349907.6797722,349908.5734965,70,349907.7654367,349907.7993989,349907.8821234,349908.5777973,349909.3761345,1,0.893724299967289
101,9,0,categorization,1,kitchen,SHINEd_kitchen_practice4.tif,119,0.0833333333333333,0.03333,0.08333,0.733333333333333,349909.3805933,349910.7735523,74,349909.4660678,349909.5000424,349909.5826515,349910.7784963,349911.5101681,0,1.39295900001889
101,10,0,categorization,1,kitchen,SHINEd_kitchen_practice5.tif,120,0.0833333333333333,0.03333,0.08333,1.4,349911.5146683,349912.3661001,70,349911.6003651,349911.6339021,349911.7167898,349912.3701046,349913.7684422,1,0.851431799994316
