sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,9,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,83.33,0.983333333333333,693399.194963,693399.7927184,74,693399.2738058,693399.7973549,693400.7723619
101,2,9,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,83.33,1.28333333333333,693400.7780815,693401.5362212,74,693400.8571084,693401.5415766,693402.8165875
101,3,9,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,83.33,0.8,693402.8225709,693403.4647415,70,693402.9015635,693403.4694761,693404.2611517
101,4,9,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,83.33,1.58333333333333,693404.266633,693404.9209834,70,693404.3458997,693404.9254861,693406.5004935
101,5,9,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,83.33,0.833333333333333,693406.5063181,693407.1368909,74,693406.5854654,693407.1412965,693407.9663031
101,6,9,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,83.33,1.8,693407.9719672,693408.6490129,74,693408.0516266,693408.6537989,693410.4454725
101,7,9,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,83.33,0.916666666666667,693410.4515886,693411.624158,70,693410.5310603,693411.6290352,693412.53738
101,8,9,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,83.33,1.91666666666667,693412.543282,693413.0802145,74,693412.6224319,693413.085694,693414.9940368
101,9,9,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,83.33,0.916666666666667,693414.9987558,693415.5925404,70,693415.0779314,693415.5973102,693416.5056552
101,10,9,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,83.33,1.38333333333333,693416.5104749,693417.2481188,70,693416.5896459,693417.2529283,693418.6279415
101,11,9,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,83.33,1.63333333333333,693418.6334621,693419.2325898,70,693418.712761,693419.236995,693420.8620025
101,12,9,categorization,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,83.33,0.7,693420.8674679,693421.4642587,70,693420.9469758,693421.4693858,693422.1610619
101,13,9,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,83.33,0.85,693422.1658776,693423.7850498,70,693422.244997,693423.7896567,693424.6313366
101,14,9,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,83.33,1.61666666666667,693424.6362082,693425.3131637,70,693424.7153178,693425.31821,693426.926555
101,15,9,categorization,0,bathroom,sun_agyqfjcfkdcydepw.jpg,77,83.33,1.93333333333333,693426.9325042,693427.5602374,74,693427.0116459,693427.5657748,693429.4907853
101,16,9,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,83.33,1.93333333333333,693429.49626,693430.2162238,70,693429.5751916,693430.2218167,693432.1468244
101,17,9,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,83.33,0.833333333333333,693432.151859,693432.8730457,70,693432.2309605,693432.8776172,693433.7026274
101,18,9,categorization,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,83.33,1.95,693433.7076616,693434.3528939,70,693433.7866094,693434.3580051,693436.299684
101,19,9,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,83.33,1,693436.305504,693436.9207687,74,693436.3849397,693436.9253507,693437.9170267
101,20,9,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,83.33,1.26666666666667,693437.9229986,693438.5442494,70,693438.0029187,693438.5493948,693439.8077381
101,21,9,categorization,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,83.33,1.88333333333333,693439.8129708,693440.4567781,74,693439.8921313,693440.4615208,693442.3365286
101,22,9,categorization,0,bathroom,sun_aamrfepkhweyewue.jpg,63,83.33,1.61666666666667,693442.3415017,693442.8802897,74,693442.4206503,693442.8854584,693444.4938041
101,23,9,categorization,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,83.33,1.71666666666667,693444.4994279,693444.9041944,74,693444.5785122,693444.9094422,693446.6177834
