slide,sub1,sub2,pairID,trialID,stim1,stim2,instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,thisRow.t,notes,preparation.started,preparation.stopped,instructions.started,startResponse.started,slide_img.started,instructions.stopped,startResponse.keys,startResponse.rt,startResponse.duration,trial.started,polygon.started,polygon_2.started,image1.started,image2.started,slider.started,question.started,slider_2.started,question_2.started,press_spce.started,trial.stopped,stim1pos,stim2pos,block,slider.response,slider.rt,slider_2.response,slider_2.rt,press_spce.keys,press_spce.rt,press_spce.duration,ITI.started,text.started,text.stopped,ITI.stopped,participant,age,gender,session,projectID,date,expName,psychopyVersion,frameRate,expStart,
instructions/Slide1.jpg,,,,,,,0,0,0,0,,,,,0.04427629988640547,,0.003982400055974722,0.004453900270164013,0.011212500277906656,0.04427629988640547,0.04427629988640547,1.416410299949348,space,1.366944800131023,None,,,,,,,,,,,,,,,,,,,,,,,,,,201,23,male,kitchen,pep_rating_own,2024-03-04_10h49.39.010,image_similarity_rating,2023.2.3,60.003624274444135,2024-03-04 10h49.52.182019 +0100,
instructions/Slide3.jpg,,,,,,,0,1,1,1,,,,,1.4327401001937687,,,,1.4167957999743521,1.4327401001937687,1.4327401001937687,1.9829369001090527,space,0.5474543003365397,None,,,,,,,,,,,,,,,,,,,,,,,,,,201,23,male,kitchen,pep_rating_own,2024-03-04_10h49.39.010,image_similarity_rating,2023.2.3,60.003624274444135,2024-03-04 10h49.52.182019 +0100,
instructions/Slide4.jpg,,,,,,,0,2,2,2,,,,,1.9996851002797484,,,,1.983302699867636,1.9996851002797484,1.9996851002797484,2.832750600297004,space,0.8200477999635041,None,,,,,,,,,,,,,,,,,,,,,,,,,,201,23,male,kitchen,pep_rating_own,2024-03-04_10h49.39.010,image_similarity_rating,2023.2.3,60.003624274444135,2024-03-04 10h49.52.182019 +0100,
instructions/Slide5.jpg,,,,,,,0,3,3,3,,,,,2.849416000302881,,,,2.8330981000326574,2.849416000302881,2.849416000302881,3.8161749001592398,space,0.9543968001380563,None,,,,,,,,,,,,,,,,,,,,,,,,,,201,23,male,kitchen,pep_rating_own,2024-03-04_10h49.39.010,image_similarity_rating,2023.2.3,60.003624274444135,2024-03-04 10h49.52.182019 +0100,
,107,133,practice,9,stimuli/own/kitchen/107_kit.jpg,stimuli/own/kitchen/133_kit.jpg,,,,,0,0,0,8,4.224763700272888,,,,,,,,,,,3.821342000272125,4.224763700272888,4.224763700272888,4.224763700272888,4.224763700272888,4.224763700272888,4.224763700272888,4.224763700272888,4.224763700272888,4.224763700272888,9.435553700197488,4.5,-4.5,0,None,None,None,None,space,5.203323299996555,None,9.435964799951762,9.447517500258982,9.930060100276023,9.730963400099427,201,23,male,kitchen,pep_rating_own,2024-03-04_10h49.39.010,image_similarity_rating,2023.2.3,60.003624274444135,2024-03-04 10h49.52.182019 +0100,
,,,,,,,,,,,,,,,9.930060100276023,,,,,,,,,,,9.73121690005064,9.930060100276023,9.930060100276023,9.930060100276023,9.930060100276023,9.930060100276023,9.930060100276023,9.930060100276023,9.930060100276023,9.930060100276023,,,,,,,,,,,,,,,,,,,,,,,,,,
