sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
107,1,6,categorization,0,bathroom,SHINEd_sun_anltpptcpfdrhlks.tif,41,0.0166666666666667,0.0166666666666667,0.1,0.866666666666667,612644.2575161,612644.8551351,74,612644.2763786,612644.2935138,612644.3930379,612644.8597427,612645.7247486,1,0.597619000007398
107,2,6,categorization,0,kitchen,SHINEd_sun_acfluyeqiftljamq.tif,71,0.0166666666666667,0.0166666666666667,0.1,0.966666666666667,612645.7292021,612646.6776911,74,612645.748109,612645.7664235,612645.8646889,612646.6835386,612647.6485418,0,0.948489000089467
107,3,6,categorization,0,bathroom,SHINEd_sun_akbyysnpwewzraii.tif,32,0.0166666666666667,0.0166666666666667,0.1,0.966666666666667,612647.6532309,612648.3495869,74,612647.6722876,612647.6890896,612647.7891888,612648.3545642,612649.3195685,1,0.696356000029482
107,4,6,categorization,0,bathroom,SHINEd_sun_apkxzenqapsujocq.tif,45,0.0166666666666667,0.0166666666666667,0.1,1.11666666666667,612649.3241932,612649.9655826,74,612649.3428839,612649.3603087,612649.4596888,612649.9709891,612651.0859934,1,0.641389399999753
107,5,6,categorization,0,kitchen,SHINEd_sun_ahvszpwjtodgwusx.tif,91,0.0166666666666667,0.0166666666666667,0.1,1.96666666666667,612651.0912721,612651.8136941,70,612651.1103951,612651.1272653,612651.2267735,612651.8196435,612653.7846492,1,0.722422000020742
107,6,6,categorization,0,bathroom,SHINEd_sun_adbqksnwuqqwdpxc.tif,22,0.0166666666666667,0.0166666666666667,0.1,1.83333333333333,612653.7893774,612654.6061451,74,612653.8081556,612653.8255864,612653.9249915,612654.6111289,612656.4427985,1,0.816767700016499
107,7,6,categorization,0,kitchen,SHINEd_sun_aglwoufpxbtxqecp.tif,84,0.0166666666666667,0.0166666666666667,0.1,1.01666666666667,612656.4476441,612657.2615988,70,612656.4667668,612656.4851114,612656.5835145,612657.2665535,612658.2815581,1,0.813954700017348
107,8,6,categorization,0,kitchen,SHINEd_sun_ahljzhgcdpomplvg.tif,89,0.0166666666666667,0.0166666666666667,0.1,0.883333333333333,612658.2874913,612659.4305372,74,612658.3074938,612658.323528,612658.422876,612659.4353848,612660.3170562,0,1.14304589992389
107,9,6,categorization,0,bathroom,SHINEd_sun_aavhrsfjbserjtht.tif,15,0.0166666666666667,0.0166666666666667,0.1,1.15,612660.321758,612661.1975953,74,612660.3405721,612660.3578094,612660.457778,612661.2032643,612662.3516007,1,0.875837300089188
107,10,6,categorization,0,kitchen,SHINEd_sun_aiffeoqzngslhzfi.tif,93,0.0166666666666667,0.0166666666666667,0.1,1.11666666666667,612662.3559321,612663.1501623,74,612662.3747005,612662.3928861,612662.4914715,612663.1547967,612664.2698022,0,0.794230200001039
107,11,6,categorization,0,kitchen,SHINEd_sun_ajcbwwvdlsvjyzje.tif,94,0.0166666666666667,0.0166666666666667,0.1,1.55,612664.2746897,612665.0385341,74,612664.2939972,612664.3107307,612664.410459,612665.043579,612666.5919158,0,0.763844400062226
107,12,6,categorization,0,bathroom,SHINEd_sun_axbqssteryzzlcop.tif,57,0.0166666666666667,0.0166666666666667,0.1,1.05,612666.5981413,612667.3175746,74,612666.6183934,612666.6341308,612666.7340139,612667.323291,612668.3716288,1,0.719433299964294
