sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
110,1,10,categorization,0,kitchen,SHINEd_sun_agubuxuukhzyzpdp.tif,90,0.05,0.05,0.0833333333333333,1.66666666666667,954012.4848121,954013.209449,74,954012.5369501,954012.5875076,954012.6707233,954013.2141721,954014.8791771,1,0.724636900005862
110,2,10,categorization,0,bathroom,SHINEd_sun_agrwbmhcpmfuwmsg.tif,23,0.05,0.05,0.0833333333333333,1.18333333333333,954014.8841985,954017.1614823,74,954014.9366434,954014.9870706,954015.0700884,954017.1663877,954018.3480577,0,2.27728380006738
110,3,10,categorization,0,bathroom,SHINEd_sun_apkxzenqapsujocq.tif,45,0.05,0.05,0.0833333333333333,1.36666666666667,954018.3527546,954020.257445,70,954018.4050582,954018.4559318,954018.5386337,954020.2628111,954021.6278161,1,1.9046903999988
110,4,10,categorization,0,bathroom,SHINEd_sun_awnqiikzaispgmwo.tif,56,0.05,0.05,0.0833333333333333,1.31666666666667,954021.6326736,954022.4417146,74,954021.6862515,954021.7354687,954021.8183607,954022.4467562,954023.7617601,0,0.80904099997133
110,5,10,categorization,0,bathroom,SHINEd_sun_aoybiabnpadelefl.tif,41,0.05,0.05,0.0833333333333333,0.783333333333333,954023.7676771,954024.5452441,74,954023.821701,954023.8701816,954023.9548269,954024.5502473,954025.331919,0,0.777567000011913
110,6,10,categorization,0,kitchen,SHINEd_sun_acwjdupvyjsugpay.tif,76,0.05,0.05,0.0833333333333333,1,954025.3369734,954026.1607223,70,954025.3891247,954025.4400348,954025.5229276,954026.1662506,954027.1645884,0,0.823748899972998
110,7,10,categorization,0,bathroom,SHINEd_sun_axyrejkiiaqiurjk.tif,59,0.05,0.05,0.0833333333333333,1.96666666666667,954027.1697169,954028.9607255,74,954027.2225016,954027.2729114,954027.3555638,954028.9661917,954030.9311955,0,1.79100860003382
110,8,10,categorization,0,bathroom,SHINEd_sun_apmqjbnwghzuhhzh.tif,46,0.05,0.05,0.0833333333333333,1.13333333333333,954030.9361844,954031.8732416,70,954030.9886108,954031.038655,954031.121937,954031.8784,954033.010071,1,0.937057200004347
110,9,10,categorization,0,kitchen,SHINEd_sun_ahdycvpopffkzzsu.tif,92,0.05,0.05,0.0833333333333333,1.23333333333333,954033.0142369,954034.1686958,74,954033.0665865,954033.1186149,954033.2008709,954034.1741993,954035.4058702,1,1.15445889998227
110,10,10,categorization,0,bathroom,SHINEd_sun_agguqiubmwhqqunb.tif,21,0.05,0.05,0.0833333333333333,1.28333333333333,954035.4106323,954036.9607278,74,954035.4630038,954035.5145081,954035.5963089,954036.9664794,954038.2481512,0,1.55009550007526
