sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,3,familiarity,0,kitchen,sun_acfmftudsenhrfhy.jpg,22,1500,0.7,691217.8805366,691220.445887,3,691219.3765296,691220.4504876,691221.1421628
101,2,3,familiarity,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,1500,1.63333333333333,691221.1475877,691223.0853331,1,691222.6435049,691223.0904518,691224.7154628
101,3,3,familiarity,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,1500,1.45,691224.7206978,691226.5731581,1,691226.2164135,691226.5778121,691228.0194872
101,4,3,familiarity,0,bathroom,sun_aoybiabnpadelefl.jpg,93,1500,0.866666666666667,691228.0251601,691230.0542147,3,691229.5211515,691230.0585519,691230.9168934
101,5,3,familiarity,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,1500,0.933333333333333,691230.9221538,691233.1341463,5,691232.4178747,691233.1390998,691234.0641096
101,6,3,familiarity,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,1500,1.46666666666667,691234.0699219,691236.3733632,3,691235.5657985,691236.3789775,691237.8373253
101,7,3,familiarity,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,1500,0.75,691237.8428421,691240.5979993,2,691239.3385364,691240.6024363,691241.3441123
101,8,3,familiarity,0,bathroom,sun_aapitsgbtktqubfy.jpg,64,1500,1.83333333333333,691241.349503,691243.5661338,3,691242.846463,691243.5706524,691245.3956652
101,9,3,familiarity,0,kitchen,sun_acfluyeqiftljamq.jpg,21,1500,1.95,691245.4001621,691247.5653611,4,691246.8959639,691247.5703066,691249.5119843
101,10,3,familiarity,0,kitchen,sun_aamedkxepzlwuxes.jpg,13,1500,1.08333333333333,691249.5176426,691251.6613617,5,691251.013382,691251.6666672,691252.7416788
101,11,3,familiarity,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,1500,1.08333333333333,691252.7464259,691255.1173386,3,691254.2422347,691255.123249,691256.1982596
101,12,3,familiarity,0,bathroom,labelme_xbsnnlvmskdknsb.jpg,62,1500,0.933333333333333,691256.2041008,691258.5013144,2,691257.700254,691258.5068484,691259.4319001
101,13,3,familiarity,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,1500,0.783333333333333,691259.4377314,691262.6853429,2,691260.9346347,691262.6911307,691263.4661401
101,14,3,familiarity,0,kitchen,sun_agorklincwxrdtga.jpg,35,1500,0.966666666666667,691263.4723356,691265.6861297,3,691264.9681573,691265.6906394,691266.648981
101,15,3,familiarity,0,kitchen,sun_agzzivivdpnawacl.jpg,37,1500,1.9,691266.6545891,691270.3820698,3,691268.1506317,691270.386639,691272.2783152
101,16,3,familiarity,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,1500,1.3,691272.2830412,691274.5979845,3,691273.7788229,691274.6027262,691275.8944414
101,17,3,familiarity,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,1500,1.36666666666667,691275.9000948,691277.973376,5,691277.3959442,691277.9784447,691279.336786
101,18,3,familiarity,0,bathroom,sun_amzlamotzwfkwjco.jpg,88,1500,0.883333333333333,691279.3421111,691281.165416,2,691280.8381547,691281.1706764,691282.0457041
101,19,3,familiarity,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,1500,1.4,691282.0507777,691285.3973651,5,691283.54762,691285.4025761,691286.7942741
101,20,3,familiarity,0,bathroom,sun_anltpptcpfdrhlks.jpg,91,1500,0.7,691286.7994591,691289.0373434,5,691288.2954223,691289.0430314,691289.7347069
101,21,3,familiarity,0,kitchen,sun_admlmbcdswaszruo.jpg,26,1500,1.93333333333333,691289.7396938,691291.26145,6,691291.2357881,691291.2680639,691293.1930716
101,22,3,familiarity,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,1500,1.35,691293.1982182,691295.3902084,6,691294.6941084,691295.3949492,691296.7366256
101,23,3,familiarity,0,kitchen,sun_aexklacwqwezaorf.jpg,31,1500,0.8,691296.7414229,691299.1101968,4,691298.2383926,691299.1148479,691299.9065237
101,24,3,familiarity,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,1500,1.53333333333333,691299.9126241,691302.5173525,5,691301.4085624,691302.5228227,691304.0478341
101,25,3,familiarity,0,kitchen,sun_alalhpqajafvlnho.jpg,46,1500,1.96666666666667,691304.0525555,691306.6134381,5,691305.5486238,691306.6185052,691308.5768469
