sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
108,1,4,categorization,0,bathroom,SHINEd_sun_alotolagknyrgtsk.tif,36,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.66666666666667,876007.4242638,876008.0130514,74,876007.4596947,876007.4768004,876007.5614277,876008.0185141,876009.6835177,0,0.588787599932402
108,2,4,categorization,0,kitchen,SHINEd_sun_acxkpeoqbwcxfvip.tif,77,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.7,876009.6877034,876011.2299646,74,876009.7228963,876009.7399918,876009.8231779,876011.2355367,876012.9338752,1,1.54226119990926
108,3,4,categorization,0,bathroom,SHINEd_sun_aapitsgbtktqubfy.tif,14,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.9,876012.940031,876013.5339888,70,876012.9767866,876012.99404,876013.0757734,876013.5398414,876014.4381803,1,0.593957800068893
108,4,4,categorization,0,kitchen,SHINEd_labelme_brsyyvweiuaazfr.tif,61,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.86666666666667,876014.4431867,876015.0451176,70,876014.4793071,876014.4972573,876014.5790816,876015.0509523,876016.9159582,0,0.601930900011212
108,5,4,categorization,0,bathroom,SHINEd_sun_anryaplzeujmzfkd.tif,41,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.9,876016.9212825,876017.5571147,74,876016.9568784,876016.974091,876017.0569856,876017.5621562,876018.4604955,0,0.635832199943252
108,6,4,categorization,0,bathroom,SHINEd_sun_abjtwfukuwddzted.tif,17,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.81666666666667,876018.465302,876019.357822,74,876018.502196,876018.518322,876018.6009627,876019.3625991,876021.1776052,0,0.892519999993965
108,7,4,categorization,0,kitchen,SHINEd_sun_acxkpeoqbwcxfvip.tif,77,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.716666666666667,876021.1825058,876021.9891081,74,876021.2181298,876021.2357213,876021.318206,876021.9950383,876022.7100442,1,0.806602299911901
108,8,4,categorization,0,bathroom,SHINEd_sun_amzlamotzwfkwjco.tif,39,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.05,876022.7148144,876023.5730178,74,876022.7503998,876022.7673441,876022.8505228,876023.5790462,876024.6273832,0,0.858203400042839
108,9,4,categorization,0,kitchen,SHINEd_sun_afuyedyxivkhecmu.tif,86,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.8,876024.6324957,876025.3010613,74,876024.6695157,876024.6864242,876024.7685618,876025.3066066,876026.1049445,1,0.668565599946305
108,10,4,categorization,0,kitchen,SHINEd_sun_awcpdzzznmweyyhv.tif,105,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.43333333333333,876026.1098965,876026.861725,70,876026.1457815,876026.1628914,876026.2458966,876026.866819,876028.2984903,0,0.751828499953263
108,11,4,categorization,0,kitchen,SHINEd_sun_ayqymgxqhxxiykiw.tif,109,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.26666666666667,876028.3032759,876054.6211422,74,876028.3405179,876028.3569176,876028.4390184,876054.6269672,876055.8919731,1,26.3178662999999
108,12,4,categorization,0,kitchen,SHINEd_sun_azmutvzbxypaceni.tif,110,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.716666666666667,876055.8964781,876056.7256601,74,876055.932208,876055.9493808,876056.0324712,876056.7309243,876057.4459285,1,0.829182000015862
108,13,4,categorization,0,bathroom,SHINEd_sun_amzlamotzwfkwjco.tif,39,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.46666666666667,876057.4508702,876058.3019501,74,876057.4882207,876057.5050736,876057.5878518,876058.3067815,876059.7717859,0,0.851079900050536
108,14,4,categorization,0,bathroom,SHINEd_sun_aghyqhbptboemmoq.tif,26,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.883333333333333,876059.776646,876060.6058313,70,876059.8133877,876059.8294197,876059.9124407,876060.6111852,876061.4928684,1,0.82918530004099
108,15,4,categorization,0,kitchen,SHINEd_sun_aaxxjlsuzvqlgylf.tif,68,0.0333333333333333,0.0166666666666667,0.0833333333333333,1.15,876061.4979375,876062.1731692,70,876061.5335712,876061.5516808,876061.6340179,876062.1791933,876063.3275306,0,0.675231699948199
108,16,4,categorization,0,bathroom,SHINEd_sun_afcoljnjfoxjtgja.tif,23,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.966666666666667,876063.3321907,876064.2371004,70,876063.3694967,876063.3853916,876063.4693238,876064.2431076,876065.2081113,1,0.904909700038843
