sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,4,typicality,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,1500,1.05,682676.900262,NaN,NaN,NaN,NaN,NaN
101,2,4,typicality,0,kitchen,sun_alalhpqajafvlnho.jpg,46,1500,0.883333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,3,4,typicality,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,1500,1.18333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,4,4,typicality,0,bathroom,sun_awnqiikzaispgmwo.jpg,106,1500,0.966666666666667,NaN,NaN,NaN,NaN,NaN,NaN
101,5,4,typicality,0,bathroom,sun_aspsyogrekjtfozg.jpg,100,1500,0.9,NaN,NaN,NaN,NaN,NaN,NaN
101,6,4,typicality,0,bathroom,sun_agrwbmhcpmfuwmsg.jpg,76,1500,1.23333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,7,4,typicality,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,1500,0.716666666666667,NaN,NaN,NaN,NaN,NaN,NaN
101,8,4,typicality,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,1500,0.933333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,9,4,typicality,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1500,0.783333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,10,4,typicality,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,1500,1.73333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,11,4,typicality,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,1500,1.43333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,12,4,typicality,0,kitchen,sun_ataniphupyuxeowc.jpg,52,1500,0.85,NaN,NaN,NaN,NaN,NaN,NaN
101,13,4,typicality,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,1500,1.35,NaN,NaN,NaN,NaN,NaN,NaN
101,14,4,typicality,0,bathroom,sun_axxbkopsgyouuebh.jpg,108,1500,0.716666666666667,NaN,NaN,NaN,NaN,NaN,NaN
101,15,4,typicality,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,1500,0.8,NaN,NaN,NaN,NaN,NaN,NaN
101,16,4,typicality,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,1500,1.05,NaN,NaN,NaN,NaN,NaN,NaN
101,17,4,typicality,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,1500,1.11666666666667,NaN,NaN,NaN,NaN,NaN,NaN
101,18,4,typicality,0,kitchen,sun_ahpczsiumwwocjkv.jpg,40,1500,0.716666666666667,NaN,NaN,NaN,NaN,NaN,NaN
101,19,4,typicality,0,bathroom,sun_aclfzgynxzxlbepz.jpg,70,1500,1.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN
101,20,4,typicality,0,kitchen,sun_auticobqsbwgoppi.jpg,54,1500,0.916666666666667,NaN,NaN,NaN,NaN,NaN,NaN
101,21,4,typicality,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,1500,1.05,NaN,NaN,NaN,NaN,NaN,NaN
101,22,4,typicality,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,1500,1.8,NaN,NaN,NaN,NaN,NaN,NaN
101,23,4,typicality,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,1500,0.866666666666667,NaN,NaN,NaN,NaN,NaN,NaN
101,24,4,typicality,0,bathroom,sun_arzkwskvsrwimlwo.jpg,98,1500,0.95,NaN,NaN,NaN,NaN,NaN,NaN
101,25,4,typicality,0,bathroom,sun_aleqenyvunhactkl.jpg,83,1500,0.966666666666667,NaN,NaN,NaN,NaN,NaN,NaN
