sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,4,familiarity,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,1500,0.866666666666667,691312.6241684,691314.6294363,3,691314.1201284,691314.6342592,691315.4926379
101,2,4,familiarity,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,1500,1.48333333333333,691315.4986864,691317.789376,3,691316.9945802,691317.7945861,691319.2695956
101,3,4,familiarity,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,1500,1.86666666666667,691319.2742554,691321.1822493,2,691320.7702175,691321.1868986,691323.0452441
101,4,4,familiarity,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,1500,1.31666666666667,691323.0509905,691324.7813879,5,691324.5470238,691324.7867606,691326.0951052
101,5,4,familiarity,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,1500,1.28333333333333,691326.0998871,691327.5174642,3,NaN,691327.5225506,691328.7975577
101,6,4,familiarity,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1500,0.933333333333333,691328.8024088,691330.5743991,3,691330.2982315,691330.5790019,691331.5040109
101,7,4,familiarity,0,bathroom,sun_alkosphxlxwjwgjd.jpg,85,1500,1.46666666666667,691331.5089732,691333.5654513,3,691333.0049297,691333.5703701,691335.0287136
101,8,4,familiarity,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,1500,1.18333333333333,691335.0333218,691337.174206,5,691336.5291936,691337.1786535,691338.3536632
101,9,4,familiarity,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,1500,0.95,691338.3586651,691340.5100795,3,691339.8548262,691340.5146066,691341.4562836
101,10,4,familiarity,0,bathroom,sun_axbqssteryzzlcop.jpg,107,1500,1.51666666666667,691341.4616847,691343.3015329,2,691342.9577058,691343.3074382,691344.8157788
101,11,4,familiarity,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,1500,1.16666666666667,691344.8214168,691347.2214249,3,691346.3174129,691347.2267182,691348.385065
101,12,4,familiarity,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,1500,1.08333333333333,691348.390752,691350.3014981,5,691349.8868987,691350.3063298,691351.3813389
101,13,4,familiarity,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,1500,0.9,691351.3863951,691353.5904742,4,691352.8831252,691353.5952278,691354.4869073
101,14,4,familiarity,0,bathroom,sun_aiskgiwswewisvph.jpg,80,1500,0.783333333333333,691354.4916182,691357.3894964,2,691355.987909,691357.3946545,691358.1696672
101,15,4,familiarity,0,kitchen,sun_awbyfefkbcrlrqws.jpg,56,1500,1.2,691358.1751439,691360.0615623,5,691359.6708162,691360.066765,691361.258442
101,16,4,familiarity,0,bathroom,sun_abjtwfukuwddzted.jpg,67,1500,0.9,691361.2640013,691364.0460796,2,691362.7596194,691364.0507442,691364.9424555
101,17,4,familiarity,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,1500,1.55,691364.9479743,691367.1735402,4,691366.4441812,691367.1785655,691368.7202436
101,18,4,familiarity,0,bathroom,sun_azqyogdvyhahyram.jpg,110,1500,1.33333333333333,691368.7261301,691370.5815024,3,691370.2221052,691370.5865734,691371.9115835
101,19,4,familiarity,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,1500,1.41666666666667,691371.9168658,691373.8374775,3,691373.4128101,691373.8426941,691375.2510402
101,20,4,familiarity,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,1500,1.41666666666667,691375.2567073,691377.0702642,5,691376.7525377,691377.0750577,691378.4834042
101,21,4,familiarity,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,1500,0.783333333333333,691378.4885793,691380.5175008,5,691379.9844706,691380.5225719,691381.2975822
101,22,4,familiarity,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,1500,1.08333333333333,691381.3022119,691382.9662165,5,691382.7982193,691382.9708165,691384.0458598
101,23,4,familiarity,0,bathroom,sun_acgyywnybuveqsro.jpg,69,1500,1.6,691384.0514317,691386.5335751,5,691385.5480187,691386.5390631,691388.1307378
101,24,4,familiarity,0,kitchen,sun_agfmsmojwptjoava.jpg,32,1500,1.45,691388.1355257,691390.1102238,6,691389.6317783,691390.1148079,691391.5564847
101,25,4,familiarity,0,bathroom,sun_aljolscmmzydegqp.jpg,84,1500,0.816666666666667,691391.5616416,691393.8382674,3,691393.0577148,691393.8431419,691394.6514827
