sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,0,familiarity,1,kitchen,kitchen_practice5.jpg,120,1500,0.733333333333333,690975.0024911,690979.1730511,2,690976.5003042,690979.1825312,690979.9076752
101,2,0,familiarity,1,bathroom,bathroom_practice3.jpg,113,1500,0.75,690979.9166188,690982.0449651,1,690981.414669,690982.052058,690982.7937377
101,3,0,familiarity,1,kitchen,kitchen_practice4.jpg,119,1500,0.9,690982.8014786,690985.7417619,3,690984.2993097,690985.7467829,690986.6384606
101,4,0,familiarity,1,kitchen,kitchen_practice1.jpg,116,1500,0.733333333333333,690986.6436949,690988.9097408,3,690988.1397072,690988.9146102,690989.6396238
101,5,0,familiarity,1,bathroom,bathroom_practice5.jpg,115,1500,1.15,690989.647249,690991.7408563,5,690991.1428802,690991.7466406,690992.8883174
101,6,0,familiarity,1,bathroom,bathroom_practice4.jpg,114,1500,1.38333333333333,690992.8938897,690995.5490516,5,690994.389917,690995.5545885,690996.9295979
101,7,0,familiarity,1,bathroom,bathroom_practice1.jpg,111,1500,1.86666666666667,690996.9351522,691000.2530581,3,690998.431344,691000.2585562,691002.1169007
101,8,0,familiarity,1,kitchen,kitchen_practice3.jpg,118,1500,0.816666666666667,691002.1221559,691006.8050478,4,691003.6180307,691006.8107572,691007.6191026
101,9,0,familiarity,1,bathroom,bathroom_practice2.jpg,112,1500,0.766666666666667,691007.6240578,691009.628989,1,691009.1199122,691009.6339808,691010.392353
101,10,0,familiarity,1,kitchen,kitchen_practice2.jpg,117,1500,1.01666666666667,691010.3977373,691013.0057869,3,691011.8937464,691013.010276,691014.0186533
