sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,0,typicality,1,bathroom,bathroom_practice3.jpg,113,1500,0.766666666666667,682355.1584734,682363.7140747,4,682356.6557196,682363.725742,682364.4841341
101,2,0,typicality,1,bathroom,bathroom_practice2.jpg,112,1500,0.9,682364.4927778,682366.7860131,6,682365.9884264,682366.7901443,682367.6818604
101,3,0,typicality,1,kitchen,kitchen_practice2.jpg,117,1500,1.51666666666667,682367.6876063,682370.5941201,2,682369.1828508,682370.5984215,682372.1068101
101,4,0,typicality,1,bathroom,bathroom_practice1.jpg,111,1500,1.15,682372.1121688,682376.2981778,6,682373.6073518,682376.3024277,682377.4441372
101,5,0,typicality,1,kitchen,kitchen_practice3.jpg,118,1500,1.83333333333333,682377.4510767,682379.690114,5,682378.9463437,682379.695199,682381.5203182
101,6,0,typicality,1,kitchen,kitchen_practice4.jpg,119,1500,1.45,682381.5248379,682383.4657832,2,682383.020239,682383.4701614,682384.9118355
101,7,0,typicality,1,kitchen,kitchen_practice5.jpg,120,1500,0.716666666666667,682384.9159175,682388.5462761,4,682386.411506,682388.5505485,682389.2588901
101,8,0,typicality,1,bathroom,bathroom_practice5.jpg,115,1500,1.65,682389.2631729,682393.1223315,4,682390.7585711,682393.126217,682394.7678912
101,9,0,typicality,1,bathroom,bathroom_practice4.jpg,114,1500,0.816666666666667,682394.7718124,682397.9381946,4,682396.2672049,682397.9419692,682398.7503068
101,10,0,typicality,1,kitchen,kitchen_practice1.jpg,116,1500,0.8,682398.7542377,682401.5137333,3,682400.2495261,682401.5181284,682402.3098029
