sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,2,typicality,0,kitchen,sun_aggjlwcdjsjcaemh.jpg,33,1500,0.716666666666667,682501.0653125,682504.3302268,4,682502.5603229,682504.333773,682505.0421131
101,2,2,typicality,0,bathroom,sun_axbqssteryzzlcop.jpg,107,1500,1.08333333333333,682505.046464,682506.3058469,5,NaN,682506.3102732,682507.385279
101,3,2,typicality,0,bathroom,sun_axyrejkiiaqiurjk.jpg,109,1500,0.966666666666667,682507.3900399,682510.0098621,5,682508.8853473,682510.0139095,682510.9722494
101,4,2,typicality,0,kitchen,sun_aypmqwcualkenuoe.jpg,60,1500,0.983333333333333,682510.9768028,682513.5542679,2,682512.4721356,682513.5577501,682514.5327576
101,5,2,typicality,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,1500,1.05,682514.5375134,682516.690366,6,682516.0328602,682516.6941145,682517.7357871
101,6,2,typicality,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,1500,1.4,682517.7404232,682519.8663635,5,682519.2363363,682519.8699574,682521.261632
101,7,2,typicality,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,1500,1.1,682521.2657876,682523.4262501,3,682522.7610788,682523.4300051,682524.5216774
101,8,2,typicality,0,bathroom,sun_apkxzenqapsujocq.jpg,95,1500,1.68333333333333,682524.5260205,682527.6341551,4,682526.0212261,682527.6377011,682529.3127074
101,9,2,typicality,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,1500,1.48333333333333,682529.3166997,682531.5061878,6,682530.8121506,682531.5097453,682532.9847519
101,10,2,typicality,0,kitchen,sun_aaxxjlsuzvqlgylf.jpg,16,1500,0.7,682532.9889297,682534.9943434,3,682534.4841204,682534.9979599,682535.6896498
101,11,2,typicality,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,1500,1.61666666666667,682535.6940213,682537.5299706,2,682537.1893611,682537.5340289,682539.1423705
101,12,2,typicality,0,bathroom,sun_aiskgiwswewisvph.jpg,80,1500,0.95,682539.1465156,682541.7539756,4,682540.6418643,682541.7580084,682542.6996806
101,13,2,typicality,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,1500,1.6,682542.7038003,682545.186301,5,682544.199004,682545.1899532,682546.7816252
101,14,2,typicality,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,1500,1.93333333333333,682546.7855424,682549.4983306,3,682548.2807978,682549.5018357,682551.4268432
101,15,2,typicality,0,bathroom,sun_abjtwfukuwddzted.jpg,67,1500,0.983333333333333,682551.4313819,682553.7059654,3,682552.9266165,682553.7099905,682554.6849985
101,16,2,typicality,0,bathroom,sun_aoybiabnpadelefl.jpg,93,1500,1.2,682554.6899815,682557.8902664,5,682556.1853627,682557.8940696,682559.0857417
101,17,2,typicality,0,kitchen,sun_acfluyeqiftljamq.jpg,21,1500,0.883333333333333,682559.0896914,682561.634368,5,682560.5851441,682561.6384252,682562.5134337
101,18,2,typicality,0,kitchen,sun_adgqasybjyktddhj.jpg,25,1500,1.56666666666667,682562.5178474,682564.4900219,5,682564.0131902,682564.4938395,682566.0521781
101,19,2,typicality,0,bathroom,sun_avhrdrntsqrjzccq.jpg,105,1500,1.18333333333333,682566.0560924,682568.1298379,2,682567.5511931,682568.1341458,682569.3091503
101,20,2,typicality,0,bathroom,sun_azqyogdvyhahyram.jpg,110,1500,1.2,682569.313602,682572.0184594,4,682570.8086571,682572.0222869,682573.2139598
101,21,2,typicality,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1500,1.38333333333333,682573.2178354,682575.6023604,2,682574.7129822,682575.6060541,682576.9810603
101,22,2,typicality,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,1500,1.66666666666667,682576.9852037,682579.3064763,4,682578.4809067,682579.3102152,682580.9685542
101,23,2,typicality,0,bathroom,sun_aavhrsfjbserjtht.jpg,65,1500,0.95,682580.9727096,682583.2103536,3,682582.4678224,682583.2141049,682584.1557774
101,24,2,typicality,0,bathroom,sun_acgyywnybuveqsro.jpg,69,1500,1.76666666666667,682584.15983,682586.5142946,4,682585.6555252,682586.5177808,682588.2761227
101,25,2,typicality,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,1500,1.78333333333333,682588.2803639,682590.1224309,4,682589.7756425,682590.1263968,682591.9014052
