sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
102,1,1,categorization,0,kitchen,SHINEd_sun_aeqbewejiovwrhhc.tif,80,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.01666666666667,351797.2686907,351798.1004529,74,351797.304,351797.3388225,351797.37085,351798.1051153,351799.1201197,1,0.831762199988589
102,2,1,categorization,0,bathroom,SHINEd_sun_aghyqhbptboemmoq.tif,25,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.53333333333333,351799.1247193,351799.8127448,70,351799.1602843,351799.1937368,351799.2264987,351799.8165556,351801.3482271,1,0.688025499985088
102,3,1,categorization,0,bathroom,SHINEd_sun_aoybiabnpadelefl.tif,43,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.55,351801.352688,351802.5173951,70,351801.3891374,351801.4222039,351801.4547423,351802.5227093,351804.071046,1,1.16470709996065
102,4,1,categorization,0,bathroom,SHINEd_sun_abjtwfukuwddzted.tif,17,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.13333333333333,351804.0755443,351805.5405824,70,351804.1111067,351804.1447064,351804.177898,351805.5451729,351806.6768432,1,1.46503809996648
102,5,1,categorization,0,kitchen,SHINEd_sun_abdxkyyxwfskuaqb.tif,68,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.16666666666667,351806.6813435,351807.4603864,74,351806.7167919,351806.7504203,351806.7833967,351807.4645195,351808.6295236,1,0.779042900016066
102,6,1,categorization,0,bathroom,SHINEd_sun_ahcvzmoyaycdoftf.tif,28,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.91666666666667,351808.63408,351810.0534742,70,351808.6692761,351808.7031515,351808.7360074,351810.0575018,351811.9725075,1,1.41939420002745
102,7,1,categorization,0,bathroom,SHINEd_sun_acsgbuurtwghzjel.tif,21,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.75,351811.9770616,351812.7164711,70,351812.0131287,351812.0465807,351812.0803318,351812.7215071,351813.4698443,1,0.739409499976318
102,8,1,categorization,0,bathroom,SHINEd_sun_aamrfepkhweyewue.tif,13,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.46666666666667,351813.4743208,351814.4853065,70,351813.5098838,351813.5436446,351813.5762402,351814.4896664,351815.954671,1,1.01098570000613
102,9,1,categorization,0,bathroom,SHINEd_sun_aspsyogrekjtfozg.tif,50,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.76666666666667,351815.9590468,351816.8045138,70,351815.9945393,351816.0284548,351816.0611519,351816.8092103,351818.5742151,1,0.845467000035569
102,10,1,categorization,0,kitchen,SHINEd_sun_aiffeoqzngslhzfi.tif,93,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.966666666666667,351818.5791953,351819.2537637,74,351818.6154916,351818.6486415,351818.6812861,351819.2576252,351820.2226303,1,0.67456840001978
102,11,1,categorization,0,bathroom,SHINEd_sun_akbyysnpwewzraii.tif,32,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.866666666666667,351820.2272224,351820.9885091,70,351820.2626866,351820.2965895,351820.3294164,351820.9928557,351821.8578588,1,0.761286699969787
102,12,1,categorization,0,kitchen,SHINEd_sun_agubuxuukhzyzpdp.tif,86,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.26666666666667,351821.8624493,351822.7172932,70,351821.8979809,351821.9317624,351821.9644941,351822.7223264,351823.98733,0,0.854843900015112
102,13,1,categorization,0,kitchen,SHINEd_sun_aglwoufpxbtxqecp.tif,84,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.03333333333333,351823.9918859,351824.7165596,74,351824.027372,351824.0613225,351824.094144,351824.7220614,351825.7537334,1,0.724673700053245
102,14,1,categorization,0,bathroom,SHINEd_sun_akbyysnpwewzraii.tif,32,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.11666666666667,351825.7582595,351826.4841824,70,351825.7937023,351825.8275981,351825.8603514,351826.4904813,351827.6054843,1,0.725922899961006
102,15,1,categorization,0,bathroom,SHINEd_sun_ambriybtogmepttm.tif,36,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.11666666666667,351827.6099387,351828.4525924,70,351827.6464538,351827.6794593,351827.7122959,351828.4573307,351829.5723353,1,0.842653700034134
102,16,1,categorization,0,kitchen,SHINEd_sun_aexklacwqwezaorf.tif,81,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.733333333333333,351829.5769773,351830.3725012,74,351829.6123565,351829.6475792,351829.6792519,351830.3770293,351831.1086996,1,0.795523900014814
102,17,1,categorization,0,bathroom,SHINEd_sun_apynckhmoftszqoq.tif,46,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.26666666666667,351831.1133128,351831.8605104,70,351831.1507108,351831.1834536,351831.2153117,351831.8654555,351833.1304607,1,0.747197599965148
102,18,1,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.08333333333333,351833.1350275,351834.1326016,74,351833.1705117,351833.2044714,351833.2374234,351834.1387495,351835.2204208,1,0.997574100038037
102,19,1,categorization,0,kitchen,SHINEd_sun_axyyrmzcupyhlivc.tif,109,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.38333333333333,351835.224924,351836.1005103,74,351835.260358,351835.2941424,351835.3268772,351836.1058069,351837.4874779,1,0.875586300040595
102,20,1,categorization,0,bathroom,SHINEd_sun_ambriybtogmepttm.tif,36,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.46666666666667,351837.4923437,351838.5085808,70,351837.5298036,351837.5617985,351837.5944842,351838.513067,351839.9780725,1,1.01623709994601
102,21,1,categorization,0,bathroom,SHINEd_sun_aclfzgynxzxlbepz.tif,20,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.3,351839.982629,351840.8129498,70,351840.0182228,351840.0521211,351840.0846448,351840.8172205,351842.1155582,1,0.830320800014306
