sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,4,aesthetic,0,kitchen,sun_alalhpqajafvlnho.jpg,46,1500,1.25,690551.6268005,690552.5884362,6,NaN,690552.5925721,690553.8342465
101,2,4,aesthetic,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1500,0.85,690553.8381743,690555.9168455,5,690555.3334571,690555.9207392,690556.7624115
101,3,4,aesthetic,0,bathroom,sun_aspsyogrekjtfozg.jpg,100,1500,0.7,690556.7667191,690557.9088583,5,NaN,690557.9129465,690558.6046207
101,4,4,aesthetic,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,1500,1.61666666666667,690558.6089812,690559.9644922,4,NaN,690559.9685504,690561.5768904
101,5,4,aesthetic,0,kitchen,sun_awcpdzzznmweyyhv.jpg,57,1500,0.916666666666667,690561.5809736,690562.3647416,6,NaN,690562.3684343,690563.2767752
101,6,4,aesthetic,0,bathroom,sun_anlddfvefwvocyae.jpg,90,1500,1.03333333333333,690563.2813637,690564.4364502,5,NaN,690564.4404823,690565.4654875
101,7,4,aesthetic,0,bathroom,sun_apynckhmoftszqoq.jpg,96,1500,1.11666666666667,690565.4697997,690566.5409429,2,NaN,690566.5446863,690567.6530256
101,8,4,aesthetic,0,bathroom,sun_aleqenyvunhactkl.jpg,83,1500,1.06666666666667,690567.6574803,690568.7166535,1,NaN,690568.7206479,690569.7789858
101,9,4,aesthetic,0,kitchen,sun_agfmsmojwptjoava.jpg,32,1500,1.78333333333333,690569.7831263,690571.1324755,3,NaN,690571.1364541,690572.9114588
101,10,4,aesthetic,0,bathroom,sun_ausgutylgojavyoq.jpg,103,1500,1.88333333333333,690572.9159559,690573.9084171,6,NaN,690573.9127375,690575.7877466
101,11,4,aesthetic,0,bathroom,sun_awnqiikzaispgmwo.jpg,106,1500,0.716666666666667,690575.7920641,690577.2049335,3,NaN,690577.208579,690577.9169209
101,12,4,aesthetic,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,1500,0.766666666666667,690577.9209503,690578.9484824,6,NaN,690578.9525659,690579.7109081
101,13,4,aesthetic,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,1500,1.86666666666667,690579.7148233,690581.6124891,6,690581.210133,690581.6165247,690583.4748633
101,14,4,aesthetic,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,1500,1.76666666666667,690583.4788452,690584.9967762,4,690584.9737751,690585.0002577,690586.7585958
101,15,4,aesthetic,0,kitchen,sun_abdenxonkemggwsq.jpg,17,1500,1.15,690586.7625216,690588.2364853,6,NaN,690588.2405347,690589.3822097
101,16,4,aesthetic,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,1500,0.816666666666667,690589.3862095,690591.1488804,7,690590.8813828,690591.152569,690591.9609078
101,17,4,aesthetic,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,1500,1.28333333333333,690591.9649599,690593.0924965,6,NaN,690593.0966136,690594.37162
101,18,4,aesthetic,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,1500,1.21666666666667,690594.3759495,690595.6524839,4,NaN,690595.6565736,690596.8649152
101,19,4,aesthetic,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,1500,0.85,690596.8692983,690598.05284,5,NaN,690598.0564707,690598.8981427
101,20,4,aesthetic,0,bathroom,sun_abjtwfukuwddzted.jpg,67,1500,0.85,690598.9027139,690600.0205438,2,NaN,690600.0246996,690600.8663727
101,21,4,aesthetic,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,1500,0.916666666666667,690600.8708939,690602.7329408,6,690602.3661346,690602.7366416,690603.6449794
101,22,4,aesthetic,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,1500,0.983333333333333,690603.6494235,690604.9165258,3,NaN,690604.9210665,690605.896075
101,23,4,aesthetic,0,kitchen,sun_auticobqsbwgoppi.jpg,54,1500,1.31666666666667,690605.9004397,690607.164902,2,NaN,690607.1685803,690608.4769209
101,24,4,aesthetic,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,1500,1.21666666666667,690608.481093,690609.8044421,2,NaN,690609.8081791,690611.0165184
101,25,4,aesthetic,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,1500,1.71666666666667,690611.0205931,690612.1728859,6,NaN,690612.1765688,690613.8849092
