sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
110,1,6,categorization,0,bathroom,SHINEd_sun_aleqenyvunhactkl.tif,31,0.05,0.05,0.0833333333333333,0.983333333333333,953405.7107057,953406.4489697,70,953405.762998,953405.8134764,953405.896444,953406.4540868,953407.4357566,1,0.738264000043273
110,2,6,categorization,0,kitchen,SHINEd_sun_aeikbkmhphqzxdkv.tif,83,0.05,0.05,0.0833333333333333,1.05,953407.439928,953408.441253,74,953407.4923384,953407.5426466,953407.6257207,953408.4463371,953409.4946732,1,1.00132500007749
110,3,6,categorization,0,bathroom,SHINEd_sun_axyrejkiiaqiurjk.tif,59,0.05,0.05,0.0833333333333333,0.983333333333333,953409.4992578,953410.3613443,70,953409.5515267,953409.6020314,953409.6861786,953410.3664993,953411.3481705,1,0.862086499924771
110,4,6,categorization,0,bathroom,SHINEd_sun_ausgutylgojavyoq.tif,53,0.05,0.05,0.0833333333333333,1.1,953411.3532112,953412.1048435,70,953411.4054462,953411.4558957,953411.5390163,953412.1106617,953413.2089986,1,0.751632299972698
110,5,6,categorization,0,kitchen,SHINEd_sun_ajkqhtgcbgpcwrwn.tif,97,0.05,0.05,0.0833333333333333,1.38333333333333,953413.2149661,953414.1537475,74,953413.2686373,953413.3177846,953413.400905,953414.1587068,953415.5403782,1,0.93878140009474
110,6,6,categorization,0,kitchen,SHINEd_sun_abpwyqmlzafvklqo.tif,72,0.05,0.05,0.0833333333333333,1.53333333333333,953415.5448735,953416.1936821,74,953415.5970665,953415.6475287,953415.7307629,953416.1986773,953417.730348,1,0.648808600031771
110,7,6,categorization,0,bathroom,SHINEd_sun_ahijqszoswveeyji.tif,27,0.05,0.05,0.0833333333333333,1.46666666666667,953417.7348408,953418.5857477,70,953417.7875873,953417.8377568,953417.9208844,953418.5907955,953420.0558005,1,0.850906899897382
110,8,6,categorization,0,kitchen,SHINEd_sun_abrcnpqqhmjwekyf.tif,73,0.05,0.05,0.0833333333333333,1.21666666666667,953420.0611804,953421.0969441,74,953420.1150444,953420.1637822,953420.2478783,953421.1028086,953422.3178115,1,1.03576370002702
110,9,6,categorization,0,kitchen,SHINEd_sun_aapllqyqlykszopd.tif,66,0.05,0.05,0.0833333333333333,1.58333333333333,953422.3225471,953423.0656132,74,953422.3749735,953422.4253443,953422.5082277,953423.0706028,953424.6522767,1,0.743066099938005
110,10,6,categorization,0,kitchen,SHINEd_sun_adgqasybjyktddhj.tif,79,0.05,0.05,0.0833333333333333,1.85,953424.6573767,953425.393564,74,953424.7103133,953424.7604657,953424.8443435,953425.3983414,953427.2466791,1,0.736187300062738
110,11,6,categorization,0,bathroom,SHINEd_sun_atstyziqcmkahyxk.tif,51,0.05,0.05,0.0833333333333333,0.883333333333333,953427.2517053,953427.8499272,70,953427.3052974,953427.3555197,953427.4370403,953427.854633,953428.7363046,1,0.598221900057979
110,12,6,categorization,0,bathroom,SHINEd_sun_akiytfaagpdsphgz.tif,30,0.05,0.05,0.0833333333333333,0.966666666666667,953428.7422912,953429.4489281,70,953428.7946846,953428.8453772,953428.9282895,953429.4544937,953430.4194987,1,0.706636900082231
110,13,6,categorization,0,bathroom,SHINEd_sun_awnqiikzaispgmwo.tif,56,0.05,0.05,0.0833333333333333,1.51666666666667,953430.4247913,953431.1370127,70,953430.4770038,953430.5283865,953430.6106698,953431.1430447,953432.6580503,1,0.712221399997361
110,14,6,categorization,0,bathroom,SHINEd_sun_axxbkopsgyouuebh.tif,58,0.05,0.05,0.0833333333333333,1.6,953432.6625148,953433.2901236,70,953432.7158049,953432.7666403,953432.8493243,953433.2949263,953434.8932628,1,0.627608800074086
110,15,6,categorization,0,kitchen,SHINEd_sun_agorklincwxrdtga.tif,89,0.05,0.05,0.0833333333333333,0.716666666666667,953434.8982554,953435.5935096,74,953434.9509663,953435.0014913,953435.0840782,953435.5985617,953436.3135645,1,0.695254200021736
110,16,6,categorization,0,bathroom,SHINEd_sun_apjevzvycyhuqghb.tif,43,0.05,0.05,0.0833333333333333,0.85,953436.3181462,953437.1689236,74,953436.3705956,953436.4209694,953436.5039242,953437.1745251,953438.0228634,0,0.850777399959043
110,17,6,categorization,0,bathroom,SHINEd_sun_aofnryafpsjimzsb.tif,40,0.05,0.05,0.0833333333333333,1.13333333333333,953438.0278727,953438.7210143,70,953438.0802445,953438.1308215,953438.2136244,953438.7267609,953439.8584308,1,0.693141600000672
110,18,6,categorization,0,kitchen,SHINEd_sun_afuyedyxivkhecmu.tif,87,0.05,0.05,0.0833333333333333,1.03333333333333,953439.8639381,953441.057612,74,953439.9159626,953439.966631,953440.0499671,953441.0629075,953442.0945774,1,1.19367389997933
110,19,6,categorization,0,bathroom,SHINEd_sun_anhioqovhscjqqwb.tif,38,0.05,0.05,0.0833333333333333,1.05,953442.100294,953442.7610037,70,953442.1528047,953442.2042425,953442.2869287,953442.7666321,953443.8149691,1,0.660709699965082
110,20,6,categorization,0,bathroom,SHINEd_sun_ahaulkltgpkeeemi.tif,25,0.05,0.05,0.0833333333333333,1.93333333333333,953443.8196028,953444.601684,70,953443.872033,953443.9226307,953444.0052891,953444.6069125,953446.5385835,1,0.78208120004274
110,21,6,categorization,0,bathroom,SHINEd_sun_asfwthctfqerjvxr.tif,49,0.05,0.05,0.0833333333333333,1.41666666666667,953446.5435423,953447.4329888,70,953446.5959913,953446.6462766,953446.7292149,953447.4391627,953448.8541674,1,0.889446499990299
110,22,6,categorization,0,kitchen,SHINEd_sun_acfmftudsenhrfhy.tif,74,0.05,0.05,0.0833333333333333,0.75,953448.858829,953449.6330287,74,953448.9111261,953448.9627999,953449.0445239,953449.6385768,953450.3869139,1,0.774199699983001
110,23,6,categorization,0,bathroom,SHINEd_sun_afcoljnjfoxjtgja.tif,20,0.05,0.05,0.0833333333333333,1.15,953450.3911611,953451.3296929,70,953450.4440176,953450.4938882,953450.5768902,953451.3348658,953452.4832042,1,0.938531799940392
110,24,6,categorization,0,kitchen,SHINEd_sun_auticobqsbwgoppi.tif,103,0.05,0.05,0.0833333333333333,0.7,953452.4881759,953453.2409764,74,953452.5403989,953452.5911761,953452.6738141,953453.2468183,953453.9451554,1,0.752800500020385
110,25,6,categorization,0,kitchen,SHINEd_sun_aadbddgrdsjugojn.tif,64,0.05,0.05,0.0833333333333333,1.95,953453.9497809,953454.817711,74,953454.0021388,953454.0526903,953454.1354022,953454.823264,953456.7716007,1,0.867930099950172
110,26,6,categorization,0,kitchen,SHINEd_sun_adcrxklhlbwrbkgm.tif,78,0.05,0.05,0.0833333333333333,1.43333333333333,953456.7771195,953457.4975036,74,953456.8302318,953456.8814935,953456.9627984,953457.5024687,953458.9341398,1,0.720384099986404
110,27,6,categorization,0,kitchen,SHINEd_sun_aehawpgmrlhlvcow.tif,82,0.05,0.05,0.0833333333333333,1.13333333333333,953458.9392096,953459.8729693,74,953458.991915,953459.0419827,953459.125505,953459.8787003,953461.0103722,1,0.933759700041264
