sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,22,categorization,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,83.33,1.4,694846.4078699,694847.0824095,70,694846.4868834,694847.0867466,694848.4784233
101,2,22,categorization,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,83.33,1.73333333333333,694848.4839131,694849.0585051,74,694848.5633777,694849.0632425,694850.788253
101,3,22,categorization,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,83.33,1.71666666666667,694850.7929374,694851.3779982,70,694850.8718823,694851.3835497,694853.0918908
101,4,22,categorization,0,bathroom,sun_axbqssteryzzlcop.jpg,107,83.33,1.2,694853.097307,694853.6661037,74,694853.1764272,694853.6709145,694854.8626088
101,5,22,categorization,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,83.33,1.1,694854.8678219,694855.5058958,74,694854.9469164,694855.5106938,694856.6023709
101,6,22,categorization,0,kitchen,sun_amjjdeyrggfqgmom.jpg,49,83.33,1.66666666666667,694856.6068892,694857.2019313,70,694856.6859361,694857.2065708,694858.8649114
101,7,22,categorization,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,83.33,1.45,694858.8701204,694859.4901283,74,694858.9491546,694859.4955017,694860.9371803
101,8,22,categorization,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,83.33,0.766666666666667,694860.9419779,694861.5148421,74,694861.0210748,694861.5196887,694862.2780304
101,9,22,categorization,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,83.33,0.833333333333333,694862.2831261,694863.0275881,70,694862.3622911,694863.0324737,694863.8575066
101,10,22,categorization,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,83.33,0.883333333333333,694863.8626782,694864.3789005,74,694863.9420784,694864.3833829,694865.2583928
101,11,22,categorization,0,kitchen,sun_admlmbcdswaszruo.jpg,26,83.33,1.18333333333333,694865.2633686,694865.9708637,70,694865.342758,694865.976031,694867.1510433
101,12,22,categorization,0,bathroom,sun_anlddfvefwvocyae.jpg,90,83.33,1.45,694867.1566848,694867.8669208,74,694867.2356265,694867.8715754,694869.313252
101,13,22,categorization,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,83.33,1.1,694869.3184173,694870.0506033,70,694869.3974927,694870.0547888,694871.1464681
101,14,22,categorization,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,83.33,0.75,694871.152137,694871.6980571,74,694871.2312697,694871.7032006,694872.4448793
101,15,22,categorization,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,83.33,1.16666666666667,694872.4497456,694873.2432474,70,694872.5288885,694873.2478042,694874.4061476
101,16,22,categorization,0,bathroom,sun_ambriybtogmepttm.jpg,86,83.33,1.01666666666667,694874.4111877,694875.1621237,74,694874.4900742,694875.1673451,694876.1756894
101,17,22,categorization,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,83.33,1.7,694876.1804887,694876.7940354,74,694876.259555,694876.7988568,694878.4905336
101,18,22,categorization,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,83.33,0.733333333333333,694878.4951858,694879.0906708,70,694878.5743229,694879.0950556,694879.8200642
101,19,22,categorization,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,83.33,1.26666666666667,694879.8253994,694880.6501579,70,694879.9046013,694880.6553525,694881.9137229
101,20,22,categorization,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,83.33,1.13333333333333,694881.9195336,694882.5701111,70,694881.9987337,694882.5756217,694883.7006311
101,21,22,categorization,0,kitchen,sun_anbcmfjhobvmedkq.jpg,50,83.33,0.7,694883.705526,694884.2341446,70,694883.7844579,694884.2394264,694884.9311029
101,22,22,categorization,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,83.33,1.35,694884.9360158,694885.7380595,70,694885.0152489,694885.7437208,694887.085399
101,23,22,categorization,0,kitchen,sun_aapllqyqlykszopd.jpg,15,83.33,0.85,694887.0907733,694887.7149957,70,694887.1699096,694887.7199931,694888.5616806
101,24,22,categorization,0,bathroom,sun_aavhrsfjbserjtht.jpg,65,83.33,1.26666666666667,694888.5663089,694889.2661414,74,694888.6456689,694889.2714433,694890.5297869
101,25,22,categorization,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,83.33,1.08333333333333,694890.5348176,694891.30619,70,694890.6139876,694891.3113005,694892.3863089
101,26,22,categorization,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,83.33,1.33333333333333,694892.3917487,694893.0027559,74,694892.4708772,694893.0073107,694894.3323196
101,27,22,categorization,0,bathroom,sun_aclfzgynxzxlbepz.jpg,70,83.33,1.23333333333333,694894.338545,694894.9700666,74,694894.4181156,694894.9752447,694896.2002519
101,28,22,categorization,0,bathroom,sun_aiskgiwswewisvph.jpg,80,83.33,1.16666666666667,694896.2051377,694896.8741597,70,694896.2844688,694896.8798501,694898.0381928
101,29,22,categorization,0,kitchen,sun_awcpdzzznmweyyhv.jpg,57,83.33,1.7,694898.0430491,694898.5940981,70,694898.1221866,694898.5990042,694900.290714
101,30,22,categorization,0,bathroom,sun_aapitsgbtktqubfy.jpg,64,83.33,0.85,694900.2963677,694900.986071,74,694900.3755137,694900.9911446,694901.8328211
101,31,22,categorization,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,83.33,0.7,694901.8377202,694902.5780893,70,694901.916828,694902.5829672,694903.2746446
101,32,22,categorization,0,kitchen,sun_auaiucuqpdausiva.jpg,53,83.33,1.45,694903.2796204,694903.9302001,70,694903.3587511,694903.9358757,694905.377554
101,33,22,categorization,0,kitchen,sun_acfluyeqiftljamq.jpg,21,83.33,0.916666666666667,694905.3821687,694906.2742151,70,694905.4616222,694906.2795052,694907.1878498
101,34,22,categorization,0,kitchen,sun_abdenxonkemggwsq.jpg,17,83.33,0.716666666666667,694907.1927219,694907.9789642,70,694907.2720135,694907.9838972,694908.6922438
101,35,22,categorization,0,bathroom,sun_aghyqhbptboemmoq.jpg,75,83.33,1.18333333333333,694908.6978992,694909.2980907,74,694908.7768051,694909.3029839,694910.4779981
101,36,22,categorization,0,bathroom,sun_azqyogdvyhahyram.jpg,110,83.33,0.933333333333333,694910.4835399,694911.0348959,74,694910.5626862,694911.0394475,694911.9644585
101,37,22,categorization,0,bathroom,sun_ahcvzmoyaycdoftf.jpg,78,83.33,1.15,694911.9694562,694912.5144667,74,694912.0486801,694912.5193433,694913.6610179
101,38,22,categorization,0,bathroom,sun_aunuadmjocsddsrl.jpg,102,83.33,0.7,694913.6661434,694914.1941148,74,694913.7453082,694914.1992497,694914.8909264
101,39,22,categorization,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,83.33,0.8,694914.8966455,694915.4341329,74,694914.9756756,694915.4396251,694916.231304
101,40,22,categorization,0,kitchen,sun_alalhpqajafvlnho.jpg,46,83.33,1.23333333333333,694916.2361297,694916.8828522,70,694916.3151959,694916.8875485,694918.1125573
101,41,22,categorization,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,83.33,1.73333333333333,694918.1171293,694918.7381869,70,694918.1965127,694918.7435166,694920.468529
101,42,22,categorization,0,bathroom,sun_agrwbmhcpmfuwmsg.jpg,76,83.33,0.783333333333333,694920.4739274,694921.3309938,74,694920.5530649,694921.3360431,694922.1110529
101,43,22,categorization,0,bathroom,sun_akbyysnpwewzraii.jpg,82,83.33,1.08333333333333,694922.1159244,694922.8982298,74,694922.1950955,694922.9034207,694923.9784325
101,44,22,categorization,0,bathroom,sun_aljolscmmzydegqp.jpg,84,83.33,0.716666666666667,694923.9836036,694924.5794144,74,694924.0627906,694924.5843561,694925.2926995
