sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,16,categorization,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,83.33,1.01666666666667,694212.778628,694213.4825045,70,694212.8576711,694213.486974,694214.4953168
101,2,16,categorization,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,83.33,1.48333333333333,694214.5004841,694215.1378981,74,694214.5795983,694215.142273,694216.6172843
101,3,16,categorization,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,83.33,1,694216.6223663,694217.2504817,70,694216.7013915,694217.2550188,694218.2466963
101,4,16,categorization,0,bathroom,sun_axbqssteryzzlcop.jpg,107,83.33,1.78333333333333,694218.2520825,694218.8499715,74,694218.3312427,694218.854941,694220.629953
101,5,16,categorization,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,83.33,1.65,694220.6348156,694221.3692176,74,694220.7140443,694221.3750322,694223.0167092
101,6,16,categorization,0,kitchen,sun_amjjdeyrggfqgmom.jpg,49,83.33,1,694223.0213581,694223.6259102,70,694223.1005961,694223.6303278,694224.6220058
101,7,16,categorization,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,83.33,1.2,694224.6274938,694225.4412271,74,694224.7065819,694225.4462257,694226.6379002
101,8,16,categorization,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,83.33,0.75,694226.642857,694227.1691901,74,694226.7223908,694227.1744256,694227.9161024
101,9,16,categorization,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,83.33,0.783333333333333,694227.9210819,694228.4892155,70,694228.0002732,694228.4945854,694229.2695958
101,10,16,categorization,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,83.33,0.833333333333333,694229.274874,694230.2092774,70,694229.3541804,694230.2143109,694231.0393214
101,11,16,categorization,0,kitchen,sun_admlmbcdswaszruo.jpg,26,83.33,1.03333333333333,694231.0442102,694231.6900946,70,694231.1233932,694231.694841,694232.7198494
101,12,16,categorization,0,bathroom,sun_anlddfvefwvocyae.jpg,90,83.33,1.23333333333333,694232.7257543,694233.3292219,74,694232.8049429,694233.3339907,694234.5590005
101,13,16,categorization,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,83.33,1.56666666666667,694234.5642443,694235.185255,70,694234.6433424,694235.190607,694236.7489562
101,14,16,categorization,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,83.33,0.766666666666667,694236.7550562,694237.3060152,74,694236.8341634,694237.3109779,694238.0693181
101,15,16,categorization,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,83.33,1.76666666666667,694238.0741777,694238.7852893,70,694238.1533502,694238.7907719,694240.5491176
101,16,16,categorization,0,bathroom,sun_ambriybtogmepttm.jpg,86,83.33,1.31666666666667,694240.5540909,694241.2172518,74,694240.6332217,694241.2224612,694242.5308047
101,17,16,categorization,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,83.33,1.65,694242.5359284,694243.1939123,74,694242.6155924,694243.1985585,694244.8402361
101,18,16,categorization,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,83.33,0.983333333333333,694244.8452501,694245.4492996,70,694244.9243775,694245.454443,694246.4294534
101,19,16,categorization,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,83.33,1.2,694246.434706,694247.3053483,74,694246.5139542,694247.3116197,694248.5032972
