sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,5,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,83.33,1.5,692899.0825981,692899.6874344,74,692899.1616072,692899.6924884,692901.1841629
101,2,5,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,83.33,1.31666666666667,692901.1899916,692901.7282082,74,692901.2690555,692901.7327498,692903.0410917
101,3,5,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,83.33,1.58333333333333,692903.0460474,692903.7201616,70,692903.1252297,692903.724591,692905.2996027
101,4,5,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,83.33,1.33333333333333,692905.3051141,692905.9602651,70,692905.3841918,692905.9654897,692907.2905016
101,5,5,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,83.33,0.7,692907.2966865,692907.9035804,74,692907.3758591,692907.9089338,692908.6006117
101,6,5,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,83.33,1.81666666666667,692908.6062137,692909.1435017,74,692908.6856567,692909.1491545,692910.9574994
101,7,5,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,83.33,0.783333333333333,692910.9626515,692911.8154932,70,692911.0416171,692911.8205571,692912.595597
101,8,5,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,83.33,0.85,692912.601373,692913.1840883,74,692912.6802704,692913.1883567,692914.0300307
101,9,5,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,83.33,1.01666666666667,692914.0346836,692914.7762261,70,692914.1138799,692914.7809059,692915.7892764
101,10,5,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,83.33,1.83333333333333,692915.7960241,692916.3995226,70,692915.8756366,692916.4052259,692918.2302351
101,11,5,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,83.33,1.53333333333333,692918.235596,692918.8889754,70,692918.3150458,692918.8934792,692920.4184875
101,12,5,categorization,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,83.33,0.933333333333333,692920.4239843,692921.3764549,70,692920.5029072,692921.3805642,692922.3055721
101,13,5,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,83.33,1.71666666666667,692922.310713,692922.76826,70,692922.3898673,692922.7729131,692924.4812597
101,14,5,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,83.33,0.9,692924.4860667,692924.9675328,70,692924.56512,692924.9722055,692925.8638836
101,15,5,categorization,0,bathroom,sun_agyqfjcfkdcydepw.jpg,77,83.33,1.13333333333333,692925.8697081,692926.4882479,74,692925.9491295,692926.4925699,692927.6175974
101,16,5,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,83.33,0.966666666666667,692927.6244516,692928.1756452,70,692927.70355,692928.1816748,692929.1400196
101,17,5,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,83.33,1.05,692929.1446199,692929.8555955,70,692929.2236697,692929.861288,692930.9029663
101,18,5,categorization,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,83.33,1.56666666666667,692930.9080255,692931.456347,70,692930.9871836,692931.4608984,692933.0192429
101,19,5,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,83.33,1.05,692933.02494,692933.6003542,74,692933.1039819,692933.6049492,692934.6466274
101,20,5,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,83.33,1.65,692934.6517727,692935.3282751,70,692934.7312238,692935.3327862,692936.9744624
