sub_num,trial,block,task,is_practice,category,image,texture,jitter
101,31,2,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,0.83071485247672
101,32,2,categorization,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,1.61509324333606
101,33,2,categorization,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,1.44836892244754
101,34,2,categorization,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,1.2610889795359
101,35,2,categorization,0,kitchen,sun_awbyfefkbcrlrqws.jpg,56,1.77528434624724
101,36,2,categorization,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,0.945290382470796
101,37,2,categorization,0,bathroom,sun_agyqfjcfkdcydepw.jpg,77,1.70972392237508
101,38,2,categorization,0,bathroom,sun_anltpptcpfdrhlks.jpg,91,1.40765126651109
101,39,2,categorization,0,kitchen,sun_aglwoufpxbtxqecp.jpg,34,0.715781713231228
101,40,2,categorization,0,bathroom,sun_ambriybtogmepttm.jpg,86,1.27041309067334
101,41,2,categorization,0,bathroom,sun_avhrdrntsqrjzccq.jpg,105,1.03945765917811
101,42,2,categorization,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,0.772570975373379
101,43,2,categorization,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,0.804322634475892
101,44,2,categorization,0,bathroom,sun_aapitsgbtktqubfy.jpg,64,1.88139024339715
101,45,2,categorization,0,kitchen,sun_aaxxjlsuzvqlgylf.jpg,16,1.06782270987663
101,46,2,categorization,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,1.85603547286912
101,47,2,categorization,0,bathroom,sun_aljolscmmzydegqp.jpg,84,0.879884736679425
101,48,2,categorization,0,bathroom,sun_agrwbmhcpmfuwmsg.jpg,76,0.709022896605403
101,49,2,categorization,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,0.74064575071038
101,50,2,categorization,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,1.54737368022504
101,1,3,categorization,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,0.74517775539477
101,2,3,categorization,0,bathroom,sun_aghyqhbptboemmoq.jpg,75,1.15371162167576
101,3,3,categorization,0,bathroom,sun_amzlamotzwfkwjco.jpg,88,0.890225925339679
101,4,3,categorization,0,kitchen,sun_awcpdzzznmweyyhv.jpg,57,1.11707381931426
101,5,3,categorization,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,0.753766837422885
101,6,3,categorization,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,0.978900030367963
101,7,3,categorization,0,bathroom,sun_akbyysnpwewzraii.jpg,82,1.03178908824575
101,8,3,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,1.93907427485351
101,9,3,categorization,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,1.04822070501112
101,10,3,categorization,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,1.7594606395884
101,11,3,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,0.931729411690418
101,12,3,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,1.13419184561354
101,13,3,categorization,0,kitchen,sun_anbcmfjhobvmedkq.jpg,50,0.96287601621605
101,14,3,categorization,0,kitchen,sun_akcjzhbbjlbogpdi.jpg,45,1.35606516327411
101,15,3,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1.35428161354448
101,16,3,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,1.15336805545114
101,17,3,categorization,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,0.826918224994494
101,18,3,categorization,0,bathroom,sun_aunuadmjocsddsrl.jpg,102,1.54240536547156
101,19,3,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,0.718771024587394
101,20,3,categorization,0,bathroom,sun_acgyywnybuveqsro.jpg,69,1.00467593003086
101,21,3,categorization,0,bathroom,sun_aoybiabnpadelefl.jpg,93,1.00154304638387
101,22,3,categorization,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,0.883227189810766
101,23,3,categorization,0,bathroom,sun_arzkwskvsrwimlwo.jpg,98,1.23948765442895
101,24,3,categorization,0,kitchen,sun_agorklincwxrdtga.jpg,35,1.12954714815465
101,25,3,categorization,0,bathroom,sun_apynckhmoftszqoq.jpg,96,0.706554484955686
101,26,3,categorization,0,bathroom,sun_apkxzenqapsujocq.jpg,95,1.5863159284713
101,27,3,categorization,0,bathroom,sun_aleqenyvunhactkl.jpg,83,1.25211984219393
101,28,3,categorization,0,bathroom,sun_awnqiikzaispgmwo.jpg,106,1.96367344802126
101,29,3,categorization,0,kitchen,sun_aapllqyqlykszopd.jpg,15,1.56409403071094
101,30,3,categorization,0,kitchen,sun_agfmsmojwptjoava.jpg,32,0.997988818694913
101,31,3,categorization,0,bathroom,sun_anlddfvefwvocyae.jpg,90,1.60609314436594
101,32,3,categorization,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,0.778689207652132
101,33,3,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,0.98934458970982
101,34,3,categorization,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,1.83888624822234
101,35,3,categorization,0,kitchen,sun_alalhpqajafvlnho.jpg,46,0.981374778121671
101,36,3,categorization,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,1.76109240261617
101,37,3,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,0.801053278404659
101,38,3,categorization,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,1.65155061267454
101,39,3,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,1.44635453670173
101,40,3,categorization,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,0.906990349950158
101,41,3,categorization,0,kitchen,sun_acfluyeqiftljamq.jpg,21,1.17373863924534
101,42,3,categorization,0,bathroom,labelme_xbsnnlvmskdknsb.jpg,62,0.96782799897534
101,43,3,categorization,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,1.27234864078521
101,44,3,categorization,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,0.961148270557749
101,45,3,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,1.22729196317103
101,46,3,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,1.77939331193349
101,47,3,categorization,0,kitchen,sun_aypmqwcualkenuoe.jpg,60,0.916283069817392
101,48,3,categorization,0,kitchen,sun_aggjlwcdjsjcaemh.jpg,33,1.09239859745205
101,49,3,categorization,0,kitchen,sun_auticobqsbwgoppi.jpg,54,1.27204782318257
101,50,3,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,1.43209994908894
101,1,4,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,1.03782441398981
101,2,4,categorization,0,bathroom,sun_axxbkopsgyouuebh.jpg,108,0.730199913215973
101,3,4,categorization,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,0.941110671160958
101,4,4,categorization,0,bathroom,sun_aqrpegblszgcoujh.jpg,97,0.778799319075027
101,5,4,categorization,0,kitchen,sun_acfmftudsenhrfhy.jpg,22,1.45448989773774
101,6,4,categorization,0,bathroom,sun_aiskgiwswewisvph.jpg,80,1.02276755414519
101,7,4,categorization,0,bathroom,sun_abjtwfukuwddzted.jpg,67,1.3381846839021
101,8,4,categorization,0,bathroom,sun_axyrejkiiaqiurjk.jpg,109,1.32641809319229
101,9,4,categorization,0,kitchen,sun_auaiucuqpdausiva.jpg,53,1.38782020544086
101,10,4,categorization,0,bathroom,sun_alkosphxlxwjwgjd.jpg,85,1.64680342747055
101,11,4,categorization,0,bathroom,sun_aclfzgynxzxlbepz.jpg,70,0.703526484827203
101,12,4,categorization,0,kitchen,sun_aexklacwqwezaorf.jpg,31,0.762515186252925
101,13,4,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,1.44349671839424
101,14,4,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,1.15388639200116
101,15,4,categorization,0,bathroom,sun_ahcvzmoyaycdoftf.jpg,78,1.02744867269775
101,16,4,categorization,0,bathroom,sun_axbqssteryzzlcop.jpg,107,1.47777773155254
101,17,4,categorization,0,bathroom,sun_azqyogdvyhahyram.jpg,110,1.33096026343279
101,18,4,categorization,0,bathroom,sun_aspsyogrekjtfozg.jpg,100,1.31551037411787
101,19,4,categorization,0,kitchen,sun_adgqasybjyktddhj.jpg,25,1.82995780955851
101,20,4,categorization,0,bathroom,sun_aavhrsfjbserjtht.jpg,65,1.20277146804626
101,21,4,categorization,0,kitchen,sun_admlmbcdswaszruo.jpg,26,1.36317062836304
101,22,4,categorization,0,kitchen,sun_abdenxonkemggwsq.jpg,17,1.10118600261806
101,23,4,categorization,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1.91297685849955
101,24,4,categorization,0,kitchen,sun_ahpczsiumwwocjkv.jpg,40,1.43238759965589
101,25,4,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,1.41302227329776
101,26,4,categorization,0,kitchen,sun_ataniphupyuxeowc.jpg,52,0.985258142954996
101,27,4,categorization,0,kitchen,sun_aamedkxepzlwuxes.jpg,13,1.13295515127358
101,28,4,categorization,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,1.95274874580479
101,29,4,categorization,0,kitchen,sun_amjjdeyrggfqgmom.jpg,49,0.902532931068644
101,30,4,categorization,0,bathroom,sun_aamrfepkhweyewue.jpg,63,1.57137342022946
101,31,4,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,0.851534938826801
101,32,4,categorization,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,1.36194807698303
101,33,4,categorization,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,1.82043188331019
101,34,4,categorization,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,1.35708626363495
101,35,4,categorization,0,kitchen,sun_awbyfefkbcrlrqws.jpg,56,1.1160411510033
101,36,4,categorization,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,0.85712034537546
101,37,4,categorization,0,bathroom,sun_agyqfjcfkdcydepw.jpg,77,1.46870780748437
101,38,4,categorization,0,bathroom,sun_anltpptcpfdrhlks.jpg,91,1.02142966053748
101,39,4,categorization,0,kitchen,sun_aglwoufpxbtxqecp.jpg,34,0.8495833476836
101,40,4,categorization,0,bathroom,sun_ambriybtogmepttm.jpg,86,1.01546135104743
101,41,4,categorization,0,bathroom,sun_avhrdrntsqrjzccq.jpg,105,1.65780602528775
101,42,4,categorization,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,0.947680889130011
101,43,4,categorization,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,1.42826451166826
101,44,4,categorization,0,bathroom,sun_aapitsgbtktqubfy.jpg,64,1.31439867635175
101,45,4,categorization,0,kitchen,sun_aaxxjlsuzvqlgylf.jpg,16,0.952311422742307
101,46,4,categorization,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,1.4989667473956
101,47,4,categorization,0,bathroom,sun_aljolscmmzydegqp.jpg,84,1.36258504697654
101,48,4,categorization,0,bathroom,sun_agrwbmhcpmfuwmsg.jpg,76,1.18180658189065
101,49,4,categorization,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,1.04090095920415
101,50,4,categorization,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,1.07391624353449
101,1,5,categorization,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,1.24122111766395
101,2,5,categorization,0,bathroom,sun_aghyqhbptboemmoq.jpg,75,1.13827607161739
101,3,5,categorization,0,bathroom,sun_amzlamotzwfkwjco.jpg,88,1.15548181557536
101,4,5,categorization,0,kitchen,sun_awcpdzzznmweyyhv.jpg,57,0.779808205711054
101,5,5,categorization,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,1.65968550504752
101,6,5,categorization,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,1.21190066226682
101,7,5,categorization,0,bathroom,sun_akbyysnpwewzraii.jpg,82,1.08162467947206
101,8,5,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,0.974569947932306
101,9,5,categorization,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,1.23947017790253
101,10,5,categorization,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,1.56201227108462
101,11,5,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,1.21798205335298
101,12,5,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,1.78566151347147
101,13,5,categorization,0,kitchen,sun_anbcmfjhobvmedkq.jpg,50,0.873004448792579
101,14,5,categorization,0,kitchen,sun_akcjzhbbjlbogpdi.jpg,45,1.09828083626604
101,15,5,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1.86919059241974
101,16,5,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,1.03619716718263
101,17,5,categorization,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,1.60513582703782
101,18,5,categorization,0,bathroom,sun_aunuadmjocsddsrl.jpg,102,1.80894162188424
101,19,5,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,0.74261184507756
101,20,5,categorization,0,bathroom,sun_acgyywnybuveqsro.jpg,69,0.981368231105577
101,21,5,categorization,0,bathroom,sun_aoybiabnpadelefl.jpg,93,0.793414564329478
101,22,5,categorization,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,1.17279735111698
101,23,5,categorization,0,bathroom,sun_arzkwskvsrwimlwo.jpg,98,0.927936682257058
101,24,5,categorization,0,kitchen,sun_agorklincwxrdtga.jpg,35,0.933178848372627
101,25,5,categorization,0,bathroom,sun_apynckhmoftszqoq.jpg,96,0.706328958401495
101,26,5,categorization,0,bathroom,sun_apkxzenqapsujocq.jpg,95,1.36335004137659
101,27,5,categorization,0,bathroom,sun_aleqenyvunhactkl.jpg,83,1.11363308971977
101,28,5,categorization,0,bathroom,sun_awnqiikzaispgmwo.jpg,106,1.62224969443217
101,29,5,categorization,0,kitchen,sun_aapllqyqlykszopd.jpg,15,0.941342108448782
101,30,5,categorization,0,kitchen,sun_agfmsmojwptjoava.jpg,32,1.94466398704369
101,31,5,categorization,0,bathroom,sun_anlddfvefwvocyae.jpg,90,0.957862831868389
101,32,5,categorization,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,1.67917920642668
101,33,5,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,0.762619065992795
101,34,5,categorization,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,1.37441808189488
101,35,5,categorization,0,kitchen,sun_alalhpqajafvlnho.jpg,46,0.978349787362081
101,36,5,categorization,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,1.39534857600526
101,37,5,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,1.00137462917698
101,38,5,categorization,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,0.979951538780463
101,39,5,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,1.49440107619349
101,40,5,categorization,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,0.926595765804019
101,41,5,categorization,0,kitchen,sun_acfluyeqiftljamq.jpg,21,1.5919459332337
101,42,5,categorization,0,bathroom,labelme_xbsnnlvmskdknsb.jpg,62,1.10993329128671
101,43,5,categorization,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,1.2636046979015
101,44,5,categorization,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,0.800228199352779
101,45,5,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,0.891937545843464
101,46,5,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,0.994618225370522
101,47,5,categorization,0,kitchen,sun_aypmqwcualkenuoe.jpg,60,0.968945615385574
101,48,5,categorization,0,kitchen,sun_aggjlwcdjsjcaemh.jpg,33,0.77293658578543
101,49,5,categorization,0,kitchen,sun_auticobqsbwgoppi.jpg,54,1.40894306851715
101,50,5,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,1.12758337240049
101,1,6,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,1.75324258548339
101,2,6,categorization,0,bathroom,sun_axxbkopsgyouuebh.jpg,108,0.712791919416398
101,3,6,categorization,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,0.927575844156181
101,4,6,categorization,0,bathroom,sun_aqrpegblszgcoujh.jpg,97,1.97546513882637
101,5,6,categorization,0,kitchen,sun_acfmftudsenhrfhy.jpg,22,1.30833096410238
101,6,6,categorization,0,bathroom,sun_aiskgiwswewisvph.jpg,80,0.747084717187938
101,7,6,categorization,0,bathroom,sun_abjtwfukuwddzted.jpg,67,1.10169356107949
101,8,6,categorization,0,bathroom,sun_axyrejkiiaqiurjk.jpg,109,1.64534315091252
101,9,6,categorization,0,kitchen,sun_auaiucuqpdausiva.jpg,53,0.84699444601764
101,10,6,categorization,0,bathroom,sun_alkosphxlxwjwgjd.jpg,85,1.78432227483479
101,11,6,categorization,0,bathroom,sun_aclfzgynxzxlbepz.jpg,70,0.845138625479829
101,12,6,categorization,0,kitchen,sun_aexklacwqwezaorf.jpg,31,1.96187496836366
101,13,6,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,1.27765925750374
101,14,6,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,0.881164814024261
101,15,6,categorization,0,bathroom,sun_ahcvzmoyaycdoftf.jpg,78,1.42268076761817
101,16,6,categorization,0,bathroom,sun_axbqssteryzzlcop.jpg,107,1.64351936439422
101,17,6,categorization,0,bathroom,sun_azqyogdvyhahyram.jpg,110,0.897818928781171
101,18,6,categorization,0,bathroom,sun_aspsyogrekjtfozg.jpg,100,0.975037203276738
101,19,6,categorization,0,kitchen,sun_adgqasybjyktddhj.jpg,25,1.52541109931107
101,20,6,categorization,0,bathroom,sun_aavhrsfjbserjtht.jpg,65,1.22628295480119
101,21,6,categorization,0,kitchen,sun_admlmbcdswaszruo.jpg,26,1.44601353833789
101,22,6,categorization,0,kitchen,sun_abdenxonkemggwsq.jpg,17,1.09143346004425
101,23,6,categorization,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1.5391466761814
101,24,6,categorization,0,kitchen,sun_ahpczsiumwwocjkv.jpg,40,1.15753877612192
101,25,6,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,1.24527761473731
101,26,6,categorization,0,kitchen,sun_ataniphupyuxeowc.jpg,52,0.808891664689759
101,27,6,categorization,0,kitchen,sun_aamedkxepzlwuxes.jpg,13,1.24377702210198
101,28,6,categorization,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,1.80387794147781
101,29,6,categorization,0,kitchen,sun_amjjdeyrggfqgmom.jpg,49,1.09460200640206
101,30,6,categorization,0,bathroom,sun_aamrfepkhweyewue.jpg,63,0.870913530562659
101,31,6,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,0.921362324295558
101,32,6,categorization,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,0.977420115599744
101,33,6,categorization,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,1.49880525110511
101,34,6,categorization,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,1.93979529826883
101,35,6,categorization,0,kitchen,sun_awbyfefkbcrlrqws.jpg,56,1.39792109542685
