sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter
101,1,0,categorization,1,SHINEd,SHINEd_bathroom_practice1.tif,111,83.33,1.66679559145163
101,2,0,categorization,1,SHINEd,SHINEd_bathroom_practice2.tif,112,83.33,0.851090616337473
101,3,0,categorization,1,SHINEd,SHINEd_bathroom_practice3.tif,113,83.33,1.56675166210303
101,4,0,categorization,1,SHINEd,SHINEd_bathroom_practice4.tif,114,83.33,1.42838598196785
101,5,0,categorization,1,SHINEd,SHINEd_bathroom_practice5.tif,115,83.33,1.39286196769567
101,6,0,categorization,1,SHINEd,SHINEd_kitchen_practice1.tif,116,83.33,1.05670040449278
101,7,0,categorization,1,SHINEd,SHINEd_kitchen_practice2.tif,117,83.33,1.08183829912391
101,8,0,categorization,1,SHINEd,SHINEd_kitchen_practice3.tif,118,83.33,1.76066932601826
101,9,0,categorization,1,SHINEd,SHINEd_kitchen_practice4.tif,119,83.33,1.10571619505668
101,10,0,categorization,1,SHINEd,SHINEd_kitchen_practice5.tif,120,83.33,0.703798259489776
101,1,1,categorization,0,kitchen,SHINEd_sun_axyyrmzcupyhlivc.tif,109,83.33,1.25605171619338
101,2,1,categorization,0,bathroom,SHINEd_sun_adbqksnwuqqwdpxc.tif,22,83.33,0.971642194285966
101,3,1,categorization,0,kitchen,SHINEd_sun_abdxkyyxwfskuaqb.tif,68,83.33,1.38378929764006
101,4,1,categorization,0,bathroom,SHINEd_sun_atstyziqcmkahyxk.tif,51,83.33,0.776061739054366
101,5,1,categorization,0,kitchen,SHINEd_sun_agfmsmojwptjoava.tif,82,83.33,0.789366583192551
101,6,1,categorization,0,bathroom,SHINEd_sun_abtukhmkjdzyfxhr.tif,18,83.33,0.779277576594725
101,7,1,categorization,0,kitchen,SHINEd_sun_aypmqwcualkenuoe.tif,110,83.33,1.68672920295046
101,8,1,categorization,0,kitchen,SHINEd_sun_ahdycvpopffkzzsu.tif,88,83.33,1.27336283035629
101,9,1,categorization,0,bathroom,SHINEd_sun_aamrfepkhweyewue.tif,13,83.33,1.42620264867056
101,10,1,categorization,0,bathroom,SHINEd_sun_apynckhmoftszqoq.tif,46,83.33,0.957984302590908
101,11,1,categorization,0,bathroom,SHINEd_sun_ahqjwnzgolcaoidx.tif,29,83.33,1.20685053997069
101,12,1,categorization,0,kitchen,SHINEd_sun_acwjdupvyjsugpay.tif,73,83.33,0.818483400128304
101,13,1,categorization,0,bathroom,SHINEd_labelme_sfxiulhjbhlyiyt.tif,11,83.33,1.0688531615016
101,14,1,categorization,0,kitchen,SHINEd_sun_ataniphupyuxeowc.tif,102,83.33,1.53974537935588
101,15,1,categorization,0,bathroom,SHINEd_sun_awnqiikzaispgmwo.tif,56,83.33,1.73802597219539
101,16,1,categorization,0,bathroom,SHINEd_sun_afcoljnjfoxjtgja.tif,24,83.33,0.917813515310818
101,17,1,categorization,0,bathroom,SHINEd_sun_aspsyogrekjtfozg.tif,50,83.33,1.7769716635349
101,18,1,categorization,0,bathroom,SHINEd_sun_apeeialkgkuxddgh.tif,44,83.33,1.57737542251509
101,19,1,categorization,0,bathroom,SHINEd_sun_aghyqhbptboemmoq.tif,25,83.33,0.973800648667234
101,20,1,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,83.33,1.33389201275304
101,21,1,categorization,0,kitchen,SHINEd_sun_aegoxogugdkwpmpj.tif,77,83.33,1.17832339228285
101,22,1,categorization,0,kitchen,SHINEd_sun_akcjzhbbjlbogpdi.tif,95,83.33,1.06112321503963
101,23,1,categorization,0,bathroom,SHINEd_sun_agrwbmhcpmfuwmsg.tif,26,83.33,1.57912784639417
101,24,1,categorization,0,bathroom,SHINEd_sun_aleqenyvunhactkl.tif,33,83.33,0.817132106492423
101,25,1,categorization,0,kitchen,SHINEd_sun_amjjdeyrggfqgmom.tif,99,83.33,1.3740388242597
101,26,1,categorization,0,kitchen,SHINEd_sun_aaofphpvkeqlhwgu.tif,64,83.33,1.66516224327485
101,27,1,categorization,0,bathroom,SHINEd_sun_aoybiabnpadelefl.tif,43,83.33,1.62597580103422
101,28,1,categorization,0,kitchen,SHINEd_sun_abdenxonkemggwsq.tif,67,83.33,0.791612995829058
101,29,1,categorization,0,bathroom,SHINEd_sun_apeeialkgkuxddgh.tif,44,83.33,1.16874251150291
101,30,1,categorization,0,bathroom,SHINEd_sun_abtukhmkjdzyfxhr.tif,18,83.33,1.22212320744439
101,31,1,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,83.33,0.769584540027364
101,32,1,categorization,0,kitchen,SHINEd_sun_axaiaptzctpidqzg.tif,108,83.33,1.95348723606738
101,33,1,categorization,0,kitchen,SHINEd_sun_abdenxonkemggwsq.tif,67,83.33,0.873141407886424
101,34,1,categorization,0,kitchen,SHINEd_sun_auticobqsbwgoppi.tif,104,83.33,0.708359905990522
101,35,1,categorization,0,kitchen,SHINEd_sun_aeqbewejiovwrhhc.tif,80,83.33,0.981532205642882
101,36,1,categorization,0,bathroom,SHINEd_sun_aapitsgbtktqubfy.tif,14,83.33,1.90642318220328
101,37,1,categorization,0,bathroom,SHINEd_sun_aqrpegblszgcoujh.tif,47,83.33,0.997224535236704
101,38,1,categorization,0,kitchen,SHINEd_sun_aamedkxepzlwuxes.tif,63,83.33,1.0593823350311
101,39,1,categorization,0,bathroom,SHINEd_sun_awnqiikzaispgmwo.tif,56,83.33,1.48928547743913
101,40,1,categorization,0,kitchen,SHINEd_sun_ahpczsiumwwocjkv.tif,90,83.33,1.21797588572524
101,41,1,categorization,0,bathroom,SHINEd_sun_avhrdrntsqrjzccq.tif,55,83.33,0.799210854631378
101,42,1,categorization,0,kitchen,SHINEd_sun_agfmsmojwptjoava.tif,82,83.33,0.757779425829225
101,43,1,categorization,0,kitchen,SHINEd_sun_avszsnwsbuqfgzbn.tif,105,83.33,0.751707504814357
101,44,1,categorization,0,kitchen,SHINEd_sun_agorklincwxrdtga.tif,85,83.33,0.909722136017789
101,45,1,categorization,0,kitchen,SHINEd_sun_abpwyqmlzafvklqo.tif,69,83.33,1.86638978630835
101,46,1,categorization,0,bathroom,SHINEd_sun_awnqiikzaispgmwo.tif,56,83.33,1.86280319785945
101,47,1,categorization,0,bathroom,SHINEd_sun_aapitsgbtktqubfy.tif,14,83.33,0.765995257352968
101,48,1,categorization,0,kitchen,SHINEd_sun_alpduwskzkgbcfui.tif,98,83.33,1.14369627105909
101,49,1,categorization,0,bathroom,SHINEd_sun_abjtwfukuwddzted.tif,17,83.33,1.70463746434478
101,50,1,categorization,0,bathroom,SHINEd_labelme_sfxiulhjbhlyiyt.tif,11,83.33,1.11567285851046
101,1,2,categorization,0,kitchen,SHINEd_sun_aapllqyqlykszopd.tif,65,83.33,1.22475589062948
101,2,2,categorization,0,kitchen,SHINEd_sun_awbyfefkbcrlrqws.tif,106,83.33,0.798823051800315
101,3,2,categorization,0,kitchen,SHINEd_sun_aqeaevwwwjoqhzvl.tif,101,83.33,1.9039861169508
101,4,2,categorization,0,bathroom,SHINEd_sun_aclfzgynxzxlbepz.tif,20,83.33,1.13275421951056
101,5,2,categorization,0,kitchen,SHINEd_sun_ahywdevtimnqcsln.tif,92,83.33,1.52073186646859
101,6,2,categorization,0,kitchen,SHINEd_sun_aeikbkmhphqzxdkv.tif,79,83.33,1.02776029835005
101,7,2,categorization,0,bathroom,SHINEd_sun_aiskgiwswewisvph.tif,30,83.33,1.24737560081949
101,8,2,categorization,0,kitchen,SHINEd_sun_agfmsmojwptjoava.tif,82,83.33,1.7146011659775
101,9,2,categorization,0,kitchen,SHINEd_sun_ahywdevtimnqcsln.tif,92,83.33,0.985466012299523
101,10,2,categorization,0,kitchen,SHINEd_sun_abdxkyyxwfskuaqb.tif,68,83.33,1.05657469476171
101,11,2,categorization,0,kitchen,SHINEd_sun_aaxxjlsuzvqlgylf.tif,66,83.33,1.04716780884843
101,12,2,categorization,0,bathroom,SHINEd_sun_aavhrsfjbserjtht.tif,15,83.33,1.19685391716635
101,13,2,categorization,0,kitchen,SHINEd_sun_alpduwskzkgbcfui.tif,98,83.33,0.974772287708105
101,14,2,categorization,0,bathroom,SHINEd_sun_aovflwamhlwzwvxs.tif,42,83.33,1.42451581600911
101,15,2,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,83.33,1.09056889428052
101,16,2,categorization,0,bathroom,SHINEd_sun_aspsyogrekjtfozg.tif,50,83.33,1.96176862292015
101,17,2,categorization,0,kitchen,SHINEd_sun_axyyrmzcupyhlivc.tif,109,83.33,1.29790021016662
101,18,2,categorization,0,bathroom,SHINEd_sun_ahcvzmoyaycdoftf.tif,28,83.33,0.984131081150995
101,19,2,categorization,0,bathroom,SHINEd_sun_aghyqhbptboemmoq.tif,25,83.33,0.869561259051033
101,20,2,categorization,0,kitchen,SHINEd_sun_awbyfefkbcrlrqws.tif,106,83.33,0.967875141257622
101,21,2,categorization,0,bathroom,SHINEd_sun_awnqiikzaispgmwo.tif,56,83.33,0.880045171769338
101,22,2,categorization,0,kitchen,SHINEd_sun_abrcnpqqhmjwekyf.tif,70,83.33,1.40054554131274
101,23,2,categorization,0,kitchen,SHINEd_sun_acwjdupvyjsugpay.tif,73,83.33,1.67457830319141
101,24,2,categorization,0,kitchen,SHINEd_sun_anbcmfjhobvmedkq.tif,100,83.33,0.953677050254919
101,25,2,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,61,83.33,1.14855711190736
101,26,2,categorization,0,kitchen,SHINEd_sun_acxkpeoqbwcxfvip.tif,74,83.33,1.49870425226458
101,27,2,categorization,0,kitchen,SHINEd_sun_acfluyeqiftljamq.tif,71,83.33,1.81006558639118
101,28,2,categorization,0,bathroom,SHINEd_sun_auzqhkafidnkrwmo.tif,54,83.33,1.94045663837862
101,29,2,categorization,0,bathroom,SHINEd_sun_asfwthctfqerjvxr.tif,49,83.33,1.41729011178771
101,30,2,categorization,0,kitchen,SHINEd_sun_amjjdeyrggfqgmom.tif,99,83.33,0.909621964594654
101,31,2,categorization,0,kitchen,SHINEd_sun_adgqasybjyktddhj.tif,75,83.33,0.752185065002049
101,32,2,categorization,0,kitchen,SHINEd_sun_aqeaevwwwjoqhzvl.tif,101,83.33,1.46478801113888
101,33,2,categorization,0,bathroom,SHINEd_sun_abjtwfukuwddzted.tif,17,83.33,0.977274515280883
101,34,2,categorization,0,bathroom,SHINEd_sun_agyqfjcfkdcydepw.tif,27,83.33,1.24116918580658
101,35,2,categorization,0,kitchen,SHINEd_sun_agfmsmojwptjoava.tif,82,83.33,1.37175816022054
101,36,2,categorization,0,bathroom,SHINEd_sun_anltpptcpfdrhlks.tif,41,83.33,1.91443589803566
