sub_num,trial,block,task,is_practice,category,image,texture,jitter
101,14,1,categorization,0,kitchen,sun_akcjzhbbjlbogpdi.jpg,45,0.761203810122914
101,15,1,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1.40991885258694
101,16,1,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,1.11548282501488
101,17,1,categorization,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,1.15385309731424
101,18,1,categorization,0,bathroom,sun_aunuadmjocsddsrl.jpg,102,0.854491968821355
101,19,1,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,1.89905194614007
101,20,1,categorization,0,bathroom,sun_acgyywnybuveqsro.jpg,69,1.54347242843649
101,21,1,categorization,0,bathroom,sun_aoybiabnpadelefl.jpg,93,0.960237410198299
101,22,1,categorization,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,0.932592701624349
101,23,1,categorization,0,bathroom,sun_arzkwskvsrwimlwo.jpg,98,0.828222139391774
101,24,1,categorization,0,kitchen,sun_agorklincwxrdtga.jpg,35,1.32066686533201
101,25,1,categorization,0,bathroom,sun_apynckhmoftszqoq.jpg,96,1.40868114056923
101,26,1,categorization,0,bathroom,sun_apkxzenqapsujocq.jpg,95,1.15451532232825
101,27,1,categorization,0,bathroom,sun_aleqenyvunhactkl.jpg,83,1.21107195491527
101,28,1,categorization,0,bathroom,sun_awnqiikzaispgmwo.jpg,106,0.826811771123265
101,29,1,categorization,0,kitchen,sun_aapllqyqlykszopd.jpg,15,0.882705091595243
101,30,1,categorization,0,kitchen,sun_agfmsmojwptjoava.jpg,32,0.925592735896084
101,31,1,categorization,0,bathroom,sun_anlddfvefwvocyae.jpg,90,1.50672014821288
101,32,1,categorization,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,0.958972443977165
101,33,1,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,1.36872313131119
101,34,1,categorization,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,1.2443929293988
101,35,1,categorization,0,kitchen,sun_alalhpqajafvlnho.jpg,46,1.36485722957912
101,36,1,categorization,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,0.850634776252751
101,37,1,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,1.81278142917905
101,38,1,categorization,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,0.887615660628407
101,39,1,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,1.56416608188783
101,40,1,categorization,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,1.11603939439348
101,41,1,categorization,0,kitchen,sun_acfluyeqiftljamq.jpg,21,1.8807429705915
101,42,1,categorization,0,bathroom,labelme_xbsnnlvmskdknsb.jpg,62,1.24094760175833
101,43,1,categorization,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,0.742605389980737
101,44,1,categorization,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,1.28016437531352
101,45,1,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,0.801363130600606
101,46,1,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,1.23695020328374
101,47,1,categorization,0,kitchen,sun_aypmqwcualkenuoe.jpg,60,0.93491353648149
101,48,1,categorization,0,kitchen,sun_aggjlwcdjsjcaemh.jpg,33,1.37781079970191
101,49,1,categorization,0,kitchen,sun_auticobqsbwgoppi.jpg,54,0.985571589483125
101,50,1,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,1.72402692354327
101,1,2,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,1.91443092950224
101,2,2,categorization,0,bathroom,sun_axxbkopsgyouuebh.jpg,108,1.03769610943923
101,3,2,categorization,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,0.853302137385754
101,4,2,categorization,0,bathroom,sun_aqrpegblszgcoujh.jpg,97,0.823643013491736
101,5,2,categorization,0,kitchen,sun_acfmftudsenhrfhy.jpg,22,0.856338659985462
101,6,2,categorization,0,bathroom,sun_aiskgiwswewisvph.jpg,80,0.981418358460121
101,7,2,categorization,0,bathroom,sun_abjtwfukuwddzted.jpg,67,0.953354530454442
101,8,2,categorization,0,bathroom,sun_axyrejkiiaqiurjk.jpg,109,1.24484360720215
101,9,2,categorization,0,kitchen,sun_auaiucuqpdausiva.jpg,53,0.905097961032458
101,10,2,categorization,0,bathroom,sun_alkosphxlxwjwgjd.jpg,85,0.88146893589156
101,11,2,categorization,0,bathroom,sun_aclfzgynxzxlbepz.jpg,70,0.813577362782478
101,12,2,categorization,0,kitchen,sun_aexklacwqwezaorf.jpg,31,0.83106197980577
101,13,2,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,1.03206126593753
101,14,2,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,1.06181761088982
101,15,2,categorization,0,bathroom,sun_ahcvzmoyaycdoftf.jpg,78,0.943890624821984
101,16,2,categorization,0,bathroom,sun_axbqssteryzzlcop.jpg,107,0.983375381086842
101,17,2,categorization,0,bathroom,sun_azqyogdvyhahyram.jpg,110,1.29802535144596
101,18,2,categorization,0,bathroom,sun_aspsyogrekjtfozg.jpg,100,0.821957571301255
101,19,2,categorization,0,kitchen,sun_adgqasybjyktddhj.jpg,25,0.965303267715518
101,20,2,categorization,0,bathroom,sun_aavhrsfjbserjtht.jpg,65,0.919680709264679
101,21,2,categorization,0,kitchen,sun_admlmbcdswaszruo.jpg,26,0.880252035795343
101,22,2,categorization,0,kitchen,sun_abdenxonkemggwsq.jpg,17,0.89580797142017
101,23,2,categorization,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1.28276926338166
101,24,2,categorization,0,kitchen,sun_ahpczsiumwwocjkv.jpg,40,0.861933946670777
101,25,2,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,1.47920799737196
101,26,2,categorization,0,kitchen,sun_ataniphupyuxeowc.jpg,52,1.03475143440065
101,27,2,categorization,0,kitchen,sun_aamedkxepzlwuxes.jpg,13,1.63712360783591
101,28,2,categorization,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,0.861820609274563
101,29,2,categorization,0,kitchen,sun_amjjdeyrggfqgmom.jpg,49,1.21539827366086
101,30,2,categorization,0,bathroom,sun_aamrfepkhweyewue.jpg,63,0.871187368316794
101,31,2,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,0.806489131669079
101,32,2,categorization,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,1.57764469720183
101,33,2,categorization,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,1.00817268088416
101,34,2,categorization,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,0.929053161779135
101,35,2,categorization,0,kitchen,sun_awbyfefkbcrlrqws.jpg,56,0.986632821144533
101,36,2,categorization,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,1.63070141786071
101,37,2,categorization,0,bathroom,sun_agyqfjcfkdcydepw.jpg,77,0.792815175126975
101,38,2,categorization,0,bathroom,sun_anltpptcpfdrhlks.jpg,91,1.34518602245331
101,39,2,categorization,0,kitchen,sun_aglwoufpxbtxqecp.jpg,34,1.98404541936471
101,40,2,categorization,0,bathroom,sun_ambriybtogmepttm.jpg,86,1.27714485814682
101,41,2,categorization,0,bathroom,sun_avhrdrntsqrjzccq.jpg,105,0.835385358019848
101,42,2,categorization,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,1.33699918862312
101,43,2,categorization,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,1.14019830701616
101,44,2,categorization,0,bathroom,sun_aapitsgbtktqubfy.jpg,64,1.12728604388883
101,45,2,categorization,0,kitchen,sun_aaxxjlsuzvqlgylf.jpg,16,1.20419353888868
101,46,2,categorization,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,1.97668975209731
101,47,2,categorization,0,bathroom,sun_aljolscmmzydegqp.jpg,84,1.26005636400741
101,48,2,categorization,0,bathroom,sun_agrwbmhcpmfuwmsg.jpg,76,0.767787087894503
101,49,2,categorization,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,1.34722549812509
101,50,2,categorization,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,1.22100798965131
101,1,3,categorization,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,1.86460279852966
101,2,3,categorization,0,bathroom,sun_aghyqhbptboemmoq.jpg,75,0.78388829436756
101,3,3,categorization,0,bathroom,sun_amzlamotzwfkwjco.jpg,88,1.08395184607389
101,4,3,categorization,0,kitchen,sun_awcpdzzznmweyyhv.jpg,57,1.24251196547566
101,5,3,categorization,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,1.26362253487535
101,6,3,categorization,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,1.9438861119293
101,7,3,categorization,0,bathroom,sun_akbyysnpwewzraii.jpg,82,1.41015272913075
101,8,3,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,0.845085285784731
101,9,3,categorization,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,0.998712462547873
101,10,3,categorization,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,1.51167895530277
101,11,3,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,1.92158296400445
101,12,3,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,0.797420479899337
101,13,3,categorization,0,kitchen,sun_anbcmfjhobvmedkq.jpg,50,1.7856558023083
101,14,3,categorization,0,kitchen,sun_akcjzhbbjlbogpdi.jpg,45,1.78904635204483
101,15,3,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1.30028031972142
101,16,3,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,0.961008380548235
101,17,3,categorization,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,0.992717253142682
101,18,3,categorization,0,bathroom,sun_aunuadmjocsddsrl.jpg,102,1.06825504991749
101,19,3,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,1.51347416498588
101,20,3,categorization,0,bathroom,sun_acgyywnybuveqsro.jpg,69,0.703879743170343
101,21,3,categorization,0,bathroom,sun_aoybiabnpadelefl.jpg,93,0.967748509908857
101,22,3,categorization,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,0.865092786927413
101,23,3,categorization,0,bathroom,sun_arzkwskvsrwimlwo.jpg,98,0.775614518464023
101,24,3,categorization,0,kitchen,sun_agorklincwxrdtga.jpg,35,1.06895023453266
101,25,3,categorization,0,bathroom,sun_apynckhmoftszqoq.jpg,96,1.21292967758956
101,26,3,categorization,0,bathroom,sun_apkxzenqapsujocq.jpg,95,1.28158539532651
101,27,3,categorization,0,bathroom,sun_aleqenyvunhactkl.jpg,83,1.06143009533092
101,28,3,categorization,0,bathroom,sun_awnqiikzaispgmwo.jpg,106,1.03782860166126
101,29,3,categorization,0,kitchen,sun_aapllqyqlykszopd.jpg,15,0.843364046115349
101,30,3,categorization,0,kitchen,sun_agfmsmojwptjoava.jpg,32,0.962119911539992
101,31,3,categorization,0,bathroom,sun_anlddfvefwvocyae.jpg,90,1.46493250171344
101,32,3,categorization,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,0.974338088981374
101,33,3,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,0.993658325907323
101,34,3,categorization,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,1.34709797278061
101,35,3,categorization,0,kitchen,sun_alalhpqajafvlnho.jpg,46,1.03011762981119
101,36,3,categorization,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,1.89577735463386
101,37,3,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,1.27388307637268
101,38,3,categorization,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,1.12006751268015
101,39,3,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,0.788482343915641
101,40,3,categorization,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,0.947506232134739
101,41,3,categorization,0,kitchen,sun_acfluyeqiftljamq.jpg,21,1.29947123111699
101,42,3,categorization,0,bathroom,labelme_xbsnnlvmskdknsb.jpg,62,0.959978754110711
101,43,3,categorization,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,0.778575265565899
101,44,3,categorization,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,1.03229485367889
101,45,3,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,0.923275523861396
101,46,3,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,0.866710216057986
101,47,3,categorization,0,kitchen,sun_aypmqwcualkenuoe.jpg,60,1.27518871752399
101,48,3,categorization,0,kitchen,sun_aggjlwcdjsjcaemh.jpg,33,1.65003476774397
101,49,3,categorization,0,kitchen,sun_auticobqsbwgoppi.jpg,54,1.09258729701735
101,50,3,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,1.76063427114504
101,1,4,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,1.23156202843615
101,2,4,categorization,0,bathroom,sun_axxbkopsgyouuebh.jpg,108,1.41184987778472
101,3,4,categorization,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,0.743643518620743
101,4,4,categorization,0,bathroom,sun_aqrpegblszgcoujh.jpg,97,1.95954266334874
101,5,4,categorization,0,kitchen,sun_acfmftudsenhrfhy.jpg,22,1.92633487299197
101,6,4,categorization,0,bathroom,sun_aiskgiwswewisvph.jpg,80,1.27270974717891
101,7,4,categorization,0,bathroom,sun_abjtwfukuwddzted.jpg,67,1.59995719275077
101,8,4,categorization,0,bathroom,sun_axyrejkiiaqiurjk.jpg,109,1.15344711612304
101,9,4,categorization,0,kitchen,sun_auaiucuqpdausiva.jpg,53,1.3864052999099
101,10,4,categorization,0,bathroom,sun_alkosphxlxwjwgjd.jpg,85,1.99088160297674
101,11,4,categorization,0,bathroom,sun_aclfzgynxzxlbepz.jpg,70,0.783661512585104
101,12,4,categorization,0,kitchen,sun_aexklacwqwezaorf.jpg,31,1.42026846970921
101,13,4,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,0.833578617027205
101,14,4,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,1.40684647848777
101,15,4,categorization,0,bathroom,sun_ahcvzmoyaycdoftf.jpg,78,1.04335212549334
101,16,4,categorization,0,bathroom,sun_axbqssteryzzlcop.jpg,107,1.64586753001897
101,17,4,categorization,0,bathroom,sun_azqyogdvyhahyram.jpg,110,1.65429425517003
101,18,4,categorization,0,bathroom,sun_aspsyogrekjtfozg.jpg,100,1.65880130417907
101,19,4,categorization,0,kitchen,sun_adgqasybjyktddhj.jpg,25,0.750307875533749
101,20,4,categorization,0,bathroom,sun_aavhrsfjbserjtht.jpg,65,0.720034689159047
101,21,4,categorization,0,kitchen,sun_admlmbcdswaszruo.jpg,26,1.13311499546403
101,22,4,categorization,0,kitchen,sun_abdenxonkemggwsq.jpg,17,0.707448892626841
101,23,4,categorization,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1.28141232009156
101,24,4,categorization,0,kitchen,sun_ahpczsiumwwocjkv.jpg,40,0.707906565051846
101,25,4,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,1.26322364755771
101,26,4,categorization,0,kitchen,sun_ataniphupyuxeowc.jpg,52,1.49505685696591
101,27,4,categorization,0,kitchen,sun_aamedkxepzlwuxes.jpg,13,0.867425209012969
101,28,4,categorization,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,1.44799269114138
101,29,4,categorization,0,kitchen,sun_amjjdeyrggfqgmom.jpg,49,1.27495273839915
101,30,4,categorization,0,bathroom,sun_aamrfepkhweyewue.jpg,63,1.02527117787441
101,31,4,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,0.739613134867598
101,32,4,categorization,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,0.724787415213815
101,33,4,categorization,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,0.819603605956902
101,34,4,categorization,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,1.26456466011556
101,35,4,categorization,0,kitchen,sun_awbyfefkbcrlrqws.jpg,56,1.36887729658733
101,36,4,categorization,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,0.765364581813777
101,37,4,categorization,0,bathroom,sun_agyqfjcfkdcydepw.jpg,77,1.73544005208186
101,38,4,categorization,0,bathroom,sun_anltpptcpfdrhlks.jpg,91,0.77907365239265
101,39,4,categorization,0,kitchen,sun_aglwoufpxbtxqecp.jpg,34,0.770076212945416
101,40,4,categorization,0,bathroom,sun_ambriybtogmepttm.jpg,86,1.02026004579902
101,41,4,categorization,0,bathroom,sun_avhrdrntsqrjzccq.jpg,105,1.78117555547827
101,42,4,categorization,0,kitchen,sun_aaofphpvkeqlhwgu.jpg,14,1.35956174850544
101,43,4,categorization,0,kitchen,sun_aqeaevwwwjoqhzvl.jpg,51,1.30316066293941
101,44,4,categorization,0,bathroom,sun_aapitsgbtktqubfy.jpg,64,0.978341006770089
101,45,4,categorization,0,kitchen,sun_aaxxjlsuzvqlgylf.jpg,16,1.69233357968826
101,46,4,categorization,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,1.22078264544561
101,47,4,categorization,0,bathroom,sun_aljolscmmzydegqp.jpg,84,1.61916228169324
101,48,4,categorization,0,bathroom,sun_agrwbmhcpmfuwmsg.jpg,76,1.36732018268598
101,49,4,categorization,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,1.28884108567907
101,50,4,categorization,0,kitchen,labelme_rykdqxenmhulbdn.jpg,11,0.779927421834812
101,1,5,categorization,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,0.790679299234308
101,2,5,categorization,0,bathroom,sun_aghyqhbptboemmoq.jpg,75,1.81718818849391
101,3,5,categorization,0,bathroom,sun_amzlamotzwfkwjco.jpg,88,0.919547262422274
101,4,5,categorization,0,kitchen,sun_awcpdzzznmweyyhv.jpg,57,0.98526511838987
101,5,5,categorization,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,0.883934258327764
101,6,5,categorization,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,1.12217247525957
101,7,5,categorization,0,bathroom,sun_akbyysnpwewzraii.jpg,82,1.12103555140034
101,8,5,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,1.9699024049251
101,9,5,categorization,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,1.28611223299872
101,10,5,categorization,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,0.74394269424314
101,11,5,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,1.15908206141824
101,12,5,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,0.750420179848391
101,13,5,categorization,0,kitchen,sun_anbcmfjhobvmedkq.jpg,50,1.58445837067039
101,14,5,categorization,0,kitchen,sun_akcjzhbbjlbogpdi.jpg,45,1.20634743984742
101,15,5,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1.02083117987336
101,16,5,categorization,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,1.76393757588245
101,17,5,categorization,0,bathroom,sun_ajlpekbqvytdohqb.jpg,81,1.05183084862642
101,18,5,categorization,0,bathroom,sun_aunuadmjocsddsrl.jpg,102,1.11136654477594
101,19,5,categorization,0,kitchen,sun_agubuxuukhzyzpdp.jpg,36,1.07176150175828
101,20,5,categorization,0,bathroom,sun_acgyywnybuveqsro.jpg,69,1.7290704325509
101,21,5,categorization,0,bathroom,sun_aoybiabnpadelefl.jpg,93,1.01267951286338
101,22,5,categorization,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,0.754782473636715
101,23,5,categorization,0,bathroom,sun_arzkwskvsrwimlwo.jpg,98,0.75015040791973
101,24,5,categorization,0,kitchen,sun_agorklincwxrdtga.jpg,35,0.867541894969433
101,25,5,categorization,0,bathroom,sun_apynckhmoftszqoq.jpg,96,1.12800327240195
101,26,5,categorization,0,bathroom,sun_apkxzenqapsujocq.jpg,95,1.72290795851501
101,27,5,categorization,0,bathroom,sun_aleqenyvunhactkl.jpg,83,1.04396913768911
101,28,5,categorization,0,bathroom,sun_awnqiikzaispgmwo.jpg,106,1.06847357186515
101,29,5,categorization,0,kitchen,sun_aapllqyqlykszopd.jpg,15,1.44969436114604
101,30,5,categorization,0,kitchen,sun_agfmsmojwptjoava.jpg,32,1.08069579057693
101,31,5,categorization,0,bathroom,sun_anlddfvefwvocyae.jpg,90,1.09128443328338
101,32,5,categorization,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,0.747837364173943
101,33,5,categorization,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,0.91182288029603
101,34,5,categorization,0,kitchen,sun_ahywdevtimnqcsln.jpg,42,0.742625136266398
101,35,5,categorization,0,kitchen,sun_alalhpqajafvlnho.jpg,46,1.49983296672755
101,36,5,categorization,0,kitchen,sun_ahvszpwjtodgwusx.jpg,41,1.5873936269573
101,37,5,categorization,0,bathroom,sun_ausgutylgojavyoq.jpg,103,1.6139877731643
101,38,5,categorization,0,kitchen,sun_aegoxogugdkwpmpj.jpg,27,1.47816456310009
101,39,5,categorization,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,0.951907512493471
101,40,5,categorization,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,1.2181070158382
101,41,5,categorization,0,kitchen,sun_acfluyeqiftljamq.jpg,21,0.888075973126102
101,42,5,categorization,0,bathroom,labelme_xbsnnlvmskdknsb.jpg,62,0.990844215825787
101,43,5,categorization,0,bathroom,sun_apeeialkgkuxddgh.jpg,94,0.931564452694034
101,44,5,categorization,0,kitchen,sun_acxkpeoqbwcxfvip.jpg,24,1.33049355635281
101,45,5,categorization,0,kitchen,sun_abrcnpqqhmjwekyf.jpg,20,1.05247400011512
101,46,5,categorization,0,bathroom,sun_atstyziqcmkahyxk.jpg,101,0.880318023831251
101,47,5,categorization,0,kitchen,sun_aypmqwcualkenuoe.jpg,60,0.765253612393649
101,48,5,categorization,0,kitchen,sun_aggjlwcdjsjcaemh.jpg,33,0.895787261469823
101,49,5,categorization,0,kitchen,sun_auticobqsbwgoppi.jpg,54,1.62372297648025
101,50,5,categorization,0,bathroom,sun_anhioqovhscjqqwb.jpg,89,1.89929179825369
101,1,6,categorization,0,bathroom,sun_aovflwamhlwzwvxs.jpg,92,1.83441349545869
101,2,6,categorization,0,bathroom,sun_axxbkopsgyouuebh.jpg,108,1.81773865346695
101,3,6,categorization,0,bathroom,sun_adbqksnwuqqwdpxc.jpg,72,0.733880182778133
101,4,6,categorization,0,bathroom,sun_aqrpegblszgcoujh.jpg,97,1.81884311516452
101,5,6,categorization,0,kitchen,sun_acfmftudsenhrfhy.jpg,22,0.985855940569994
101,6,6,categorization,0,bathroom,sun_aiskgiwswewisvph.jpg,80,0.751494647763163
101,7,6,categorization,0,bathroom,sun_abjtwfukuwddzted.jpg,67,1.8260616342295
101,8,6,categorization,0,bathroom,sun_axyrejkiiaqiurjk.jpg,109,0.920996692952297
101,9,6,categorization,0,kitchen,sun_auaiucuqpdausiva.jpg,53,1.10779413502235
101,10,6,categorization,0,bathroom,sun_alkosphxlxwjwgjd.jpg,85,1.31839840936105
101,11,6,categorization,0,bathroom,sun_aclfzgynxzxlbepz.jpg,70,0.722775405573875
101,12,6,categorization,0,kitchen,sun_aexklacwqwezaorf.jpg,31,1.77730980668664
101,13,6,categorization,0,kitchen,sun_agzzivivdpnawacl.jpg,37,1.19359227478929
101,14,6,categorization,0,kitchen,sun_alazdvaixpjtegwg.jpg,47,1.05279267188782
101,15,6,categorization,0,bathroom,sun_ahcvzmoyaycdoftf.jpg,78,0.92665874101522
101,16,6,categorization,0,bathroom,sun_axbqssteryzzlcop.jpg,107,1.97832387136717
101,17,6,categorization,0,bathroom,sun_azqyogdvyhahyram.jpg,110,1.09043878243291
101,18,6,categorization,0,bathroom,sun_aspsyogrekjtfozg.jpg,100,1.39073806894663
101,19,6,categorization,0,kitchen,sun_adgqasybjyktddhj.jpg,25,0.767454843431868
101,20,6,categorization,0,bathroom,sun_aavhrsfjbserjtht.jpg,65,1.19008412853183
101,21,6,categorization,0,kitchen,sun_admlmbcdswaszruo.jpg,26,1.65776696845198
101,22,6,categorization,0,kitchen,sun_abdenxonkemggwsq.jpg,17,1.06428380992256
101,23,6,categorization,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1.04449833033067
101,24,6,categorization,0,kitchen,sun_ahpczsiumwwocjkv.jpg,40,1.09894816349945
101,25,6,categorization,0,kitchen,sun_aadbddgrdsjugojn.jpg,12,1.06666059558275
101,26,6,categorization,0,kitchen,sun_ataniphupyuxeowc.jpg,52,0.809559651351929
101,27,6,categorization,0,kitchen,sun_aamedkxepzlwuxes.jpg,13,1.33702965350033
101,28,6,categorization,0,bathroom,labelme_sfxiulhjbhlyiyt.jpg,61,0.938202445338208
101,29,6,categorization,0,kitchen,sun_amjjdeyrggfqgmom.jpg,49,0.728676679732448
101,30,6,categorization,0,bathroom,sun_aamrfepkhweyewue.jpg,63,1.76821354560999
101,31,6,categorization,0,kitchen,sun_abpwyqmlzafvklqo.jpg,19,1.25093498474034
101,32,6,categorization,0,bathroom,sun_abeymlrfgckenfyk.jpg,66,1.14298950051912
101,33,6,categorization,0,kitchen,sun_avszsnwsbuqfgzbn.jpg,55,0.977264419891541
101,34,6,categorization,0,bathroom,sun_adwvsndpdsgzeste.jpg,73,1.11286968008455
101,35,6,categorization,0,kitchen,sun_awbyfefkbcrlrqws.jpg,56,0.801071686827092
101,36,6,categorization,0,kitchen,sun_abdxkyyxwfskuaqb.jpg,18,1.02382494266718
