sub_num,trial,block,task,is_practice,category,image,texture,jitter
101,1,0,categorization,1,kitchen,kitchen_practice1.jpg,116,1.28727443301253
101,2,0,categorization,1,bathroom,bathroom_practice1.jpg,111,1.13688963256956
101,3,0,categorization,1,bathroom,bathroom_practice3.jpg,113,1.32939605600937
101,4,0,categorization,1,bathroom,bathroom_practice2.jpg,112,1.02511761794066
101,5,0,categorization,1,bathroom,bathroom_practice5.jpg,115,0.721386083072552
101,6,0,categorization,1,kitchen,kitchen_practice4.jpg,119,1.02929188554177
101,7,0,categorization,1,kitchen,kitchen_practice3.jpg,118,1.30443503145634
101,8,0,categorization,1,kitchen,kitchen_practice2.jpg,117,1.57809903776353
101,9,0,categorization,1,kitchen,kitchen_practice5.jpg,120,1.09530521890539
101,10,0,categorization,1,bathroom,bathroom_practice4.jpg,114,1.50648605855351
101,1,1,categorization,0,kitchen,sun_axaiaptzctpidqzg.jpg,58,1.15679921571655
101,2,1,categorization,0,bathroom,sun_aghyqhbptboemmoq.jpg,75,1.84464520777707
101,3,1,categorization,0,bathroom,sun_amzlamotzwfkwjco.jpg,88,1.98640286878882
101,4,1,categorization,0,kitchen,sun_awcpdzzznmweyyhv.jpg,57,0.760494515812371
101,5,1,categorization,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,0.931731377036336
101,6,1,categorization,0,kitchen,sun_acwjdupvyjsugpay.jpg,23,1.14567983794995
101,7,1,categorization,0,bathroom,sun_akbyysnpwewzraii.jpg,82,1.94425876395504
101,8,1,categorization,0,kitchen,sun_aehawpgmrlhlvcow.jpg,28,1.19305366061129
101,9,1,categorization,0,bathroom,sun_asfwthctfqerjvxr.jpg,99,0.923079758591591
101,10,1,categorization,0,bathroom,sun_afcoljnjfoxjtgja.jpg,74,1.00276019111053
101,11,1,categorization,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,0.738152824230554
101,12,1,categorization,0,kitchen,sun_ajcbwwvdlsvjyzje.jpg,44,1.45581611572457
101,13,1,categorization,0,kitchen,sun_anbcmfjhobvmedkq.jpg,50,1.86023978161037
101,14,1,categorization,0,kitchen,sun_akcjzhbbjlbogpdi.jpg,45,1.57181002888955
101,15,1,categorization,0,kitchen,sun_ahdycvpopffkzzsu.jpg,38,1.22912489273999
