sub_num,trial,block,task,is_practice,category,image,texture,duration,jitter,stim_time,time_of_resp,trial_response,fix_time,jit_onset,trial_end
101,1,3,aesthetic,0,kitchen,sun_aapllqyqlykszopd.jpg,15,1500,1.01666666666667,690478.5437078,690479.8606122,3,NaN,690479.8641679,690480.8725068
101,2,3,aesthetic,0,kitchen,sun_aiffeoqzngslhzfi.jpg,43,1500,0.7,690480.877065,690481.9962963,5,NaN,690482.000498,690482.6921705
101,3,3,aesthetic,0,bathroom,sun_apkxzenqapsujocq.jpg,95,1500,1.18333333333333,690482.6962849,690483.8927282,3,NaN,690483.8962924,690485.0712997
101,4,3,aesthetic,0,bathroom,sun_aljolscmmzydegqp.jpg,84,1500,1.21666666666667,690485.0755261,690486.3166088,2,NaN,690486.3200887,690487.5284479
101,5,3,aesthetic,0,bathroom,sun_acgyywnybuveqsro.jpg,69,1500,1.31666666666667,690487.5325423,690488.7643634,6,NaN,690488.7687382,690490.0770788
101,6,3,aesthetic,0,bathroom,sun_acsgbuurtwghzjel.jpg,71,1500,1.05,690490.0814677,690491.172359,2,NaN,690491.1763071,690492.2179785
101,7,3,aesthetic,0,kitchen,sun_alpduwskzkgbcfui.jpg,48,1500,0.95,690492.2223374,690493.2844082,6,NaN,690493.2884781,690494.2301505
101,8,3,aesthetic,0,bathroom,sun_aamrfepkhweyewue.jpg,63,1500,1.31666666666667,690494.2340756,690495.73235,5,690495.7292337,690495.7363197,690497.0446612
101,9,3,aesthetic,0,bathroom,sun_azqyogdvyhahyram.jpg,110,1500,0.966666666666667,690497.0492019,690498.5643453,2,690498.5444239,690498.5679016,690499.5262395
101,10,3,aesthetic,0,bathroom,sun_ammzpemadwrjdfzl.jpg,87,1500,1.08333333333333,690499.5303077,690501.2204052,5,690501.0255419,690501.2244712,690502.2994794
101,11,3,aesthetic,0,kitchen,sun_aeikbkmhphqzxdkv.jpg,29,1500,1.51666666666667,690502.30372,690503.452945,2,NaN,690503.4566826,690504.965022
101,12,3,aesthetic,0,kitchen,sun_akcjzhbbjlbogpdi.jpg,45,1500,0.95,690504.9694433,690506.0766076,2,NaN,690506.0805344,690507.0222082
101,13,3,aesthetic,0,bathroom,sun_agrwbmhcpmfuwmsg.jpg,76,1500,1.46666666666667,690507.0266669,690508.0528274,2,NaN,690508.0564718,690509.5148136
101,14,3,aesthetic,0,bathroom,sun_abtukhmkjdzyfxhr.jpg,68,1500,1.15,690509.5193107,690510.3804064,3,NaN,690510.3844315,690511.5261057
101,15,3,aesthetic,0,bathroom,sun_axbqssteryzzlcop.jpg,107,1500,1.06666666666667,690511.5304305,690512.5084015,2,NaN,690512.5129954,690513.5713366
101,16,3,aesthetic,0,bathroom,labelme_xbsnnlvmskdknsb.jpg,62,1500,1.15,690513.5756965,690514.6048278,3,NaN,690514.60851,690515.7501824
101,17,3,aesthetic,0,bathroom,sun_ahqjwnzgolcaoidx.jpg,79,1500,1.35,690515.7545439,690516.9806282,5,NaN,690516.9840956,690518.325769
101,18,3,aesthetic,0,kitchen,sun_aamedkxepzlwuxes.jpg,13,1500,1.01666666666667,690518.3301234,690519.1648433,5,NaN,690519.1686259,690520.1769662
101,19,3,aesthetic,0,kitchen,sun_aggjlwcdjsjcaemh.jpg,33,1500,1.73333333333333,690520.1818942,690521.9644387,3,690521.6773117,690521.9683987,690523.6934049
101,20,3,aesthetic,0,kitchen,sun_aeqbewejiovwrhhc.jpg,30,1500,1,690523.6973673,690524.6288784,6,NaN,690524.6327661,690525.6244404
101,21,3,aesthetic,0,kitchen,sun_ahljzhgcdpomplvg.jpg,39,1500,0.816666666666667,690525.6283726,690527.3888016,3,690527.1235965,690527.3926617,690528.2009996
101,22,3,aesthetic,0,kitchen,sun_acfmftudsenhrfhy.jpg,22,1500,1.11666666666667,690528.2049275,690529.1248898,5,NaN,690529.1287127,690530.2370546
101,23,3,aesthetic,0,bathroom,sun_aapitsgbtktqubfy.jpg,64,1500,1.53333333333333,690530.2414246,690531.540756,4,NaN,690531.5444851,690533.0694914
101,24,3,aesthetic,0,kitchen,sun_axyyrmzcupyhlivc.jpg,59,1500,0.75,690533.0738292,690534.2208094,5,NaN,690534.2252649,690534.9669366
101,25,3,aesthetic,0,bathroom,sun_auzqhkafidnkrwmo.jpg,104,1500,0.966666666666667,690534.9713902,690536.4048371,4,NaN,690536.4084985,690537.3668387
