sub1,sub2,pairID,trialID,stim1,stim2
111,121,226,226,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/121_bat.jpg
111,122,227,227,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/122_bat.jpg
111,123,228,228,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/123_bat.jpg
111,124,229,229,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/124_bat.jpg
111,125,230,230,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/125_bat.jpg
111,126,231,231,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/126_bat.jpg
111,127,232,232,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/127_bat.jpg
111,129,233,233,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/129_bat.jpg
111,130,234,234,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/130_bat.jpg
111,131,235,235,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/131_bat.jpg
111,132,236,236,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/132_bat.jpg
111,134,237,237,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/134_bat.jpg
111,135,238,238,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/135_bat.jpg
111,136,239,239,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/136_bat.jpg
111,137,240,240,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/137_bat.jpg
111,138,241,241,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/138_bat.jpg
111,139,242,242,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/139_bat.jpg
111,140,243,243,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/140_bat.jpg
111,141,244,244,stimuli/own/bathroom/111_bat.jpg,stimuli/own/bathroom/141_bat.jpg
112,113,245,245,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/113_bat.jpg
112,114,246,246,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/114_bat.jpg
112,116,247,247,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/116_bat.jpg
112,117,248,248,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/117_bat.jpg
112,118,249,249,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/118_bat.jpg
112,119,250,250,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/119_bat.jpg
112,120,251,251,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/120_bat.jpg
112,121,252,252,stimuli/own/bathroom/112_bat.jpg,stimuli/own/bathroom/121_bat.jpg
